subject,room_condition,target_distance,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n
129,Controlled environment,4,0.5477225575051661,0.24494897427831777,0.3,5,6.4,0.13693063937629152,0.06123724356957944,0.01875,5,0.6,0.13693063937629152,0.06123724356957944,0.01875,5,0.6,0.5477225575051661,0.24494897427831777,0.3,5
130,Controlled environment,4,0.8366600265340756,0.3741657386773941,0.7,5,5.2,0.2091650066335189,0.09354143466934853,0.04375,5,0.3,0.2091650066335189,0.09354143466934853,0.04375,5,0.3,0.8366600265340756,0.3741657386773941,0.7,5
1,Unknown environment,5,1.9235384061671346,0.8602325267042626,3.7,5,3.8,0.3847076812334269,0.17204650534085253,0.14800000000000002,5,-0.24000000000000002,0.30331501776206204,0.13564659966250536,0.09200000000000001,5,0.32,1.51657508881031,0.6782329983125267,2.3,5
2,Unknown environment,5,0.8944271909999159,0.39999999999999997,0.8,5,2.6,0.17888543819998315,0.07999999999999999,0.031999999999999994,5,-0.48,0.17888543819998315,0.07999999999999999,0.031999999999999994,5,0.48,0.8944271909999159,0.39999999999999997,0.8,5
3,Unknown environment,5,0.14142135623730948,0.06324555320336757,0.01999999999999999,5,1,0.028284271247461926,0.012649110640673528,8.000000000000014e-4,5,-0.8,0.028284271247461926,0.012649110640673528,8.000000000000014e-4,5,0.8,0.14142135623730964,0.06324555320336764,0.020000000000000035,5
4,Unknown environment,5,1.3416407864998738,0.6,1.8,5,6.4,0.2683281572999748,0.12,0.072,5,0.28,0.2683281572999748,0.12,0.072,5,0.28,1.3416407864998738,0.6,1.8,5
6,Unknown environment,5,0.8366600265340756,0.3741657386773941,0.7,5,5.2,0.16733200530681513,0.07483314773547883,0.028000000000000004,5,0.04,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.12000000000000001,0.5477225575051661,0.24494897427831777,0.3,5
9,Unknown environment,5,0.44721359549995793,0.19999999999999998,0.2,5,4.8,0.08944271909999159,0.04,0.008,5,-0.04,0.08944271909999159,0.04,0.008,5,0.04,0.44721359549995793,0.19999999999999998,0.2,5
10,Unknown environment,5,0.5477225575051661,0.24494897427831777,0.3,5,4.4,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,-0.12000000000000001,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.12000000000000001,0.5477225575051661,0.24494897427831777,0.3,5
11,Unknown environment,5,1.6733200530681511,0.7483314773547882,2.8,5,6.6,0.3346640106136302,0.14966629547095764,0.112,5,0.32,0.19999999999999998,0.08944271909999157,0.039999999999999994,5,0.4,1,0.44721359549995793,1,5
12,Unknown environment,5,1.140175425099138,0.5099019513592785,1.3,5,3.4,0.22803508501982758,0.10198039027185568,0.052,5,-0.32,0.22803508501982758,0.10198039027185568,0.052,5,0.32,1.140175425099138,0.5099019513592785,1.3,5
13,Unknown environment,5,2.3874672772626644,1.0677078252031311,5.7,5,11.2,0.47749345545253286,0.2135415650406262,0.22799999999999998,5,1.24,0.47749345545253286,0.2135415650406262,0.22799999999999998,5,1.24,2.3874672772626644,1.0677078252031311,5.7,5
14,Unknown environment,5,0.5477225575051661,0.24494897427831777,0.3,5,4.6,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,-0.08,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.08,0.5477225575051661,0.24494897427831777,0.3,5
15,Unknown environment,5,0.7071067811865476,0.31622776601683794,0.5,5,6,0.14142135623730953,0.0632455532033676,0.020000000000000004,5,0.2,0.14142135623730953,0.0632455532033676,0.020000000000000004,5,0.2,0.7071067811865476,0.31622776601683794,0.5,5
16,Unknown environment,5,1.3038404810405297,0.58309518948453,1.7,5,7.2,0.260768096208106,0.11661903789690602,0.068,5,0.44,0.260768096208106,0.11661903789690602,0.068,5,0.44,1.3038404810405297,0.58309518948453,1.7,5
18,Unknown environment,5,0.8366600265340756,0.3741657386773941,0.7,5,4.8,0.16733200530681513,0.07483314773547883,0.028000000000000004,5,-0.04,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.12000000000000001,0.5477225575051661,0.24494897427831777,0.3,5
19,Unknown environment,5,1.7320508075688772,0.7745966692414833,3,5,10,0.3464101615137754,0.15491933384829665,0.11999999999999998,5,1,0.3464101615137754,0.15491933384829665,0.11999999999999998,5,1,1.7320508075688772,0.7745966692414833,3,5
20,Unknown environment,5,0.6519202405202649,0.291547594742265,0.425,5,3.1,0.13038404810405296,0.058309518948452994,0.016999999999999998,5,-0.38,0.13038404810405296,0.058309518948452994,0.016999999999999998,5,0.38,0.6519202405202649,0.291547594742265,0.425,5
21,Unknown environment,5,0.22360679774997896,0.09999999999999999,0.05,5,1.9,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,-0.62,0.04472135954999579,0.019999999999999997,0.001999999999999999,5,0.62,0.22360679774997896,0.09999999999999999,0.05,5
22,Unknown environment,5,1.3038404810405297,0.58309518948453,1.7,5,7.2,0.260768096208106,0.11661903789690602,0.068,5,0.44,0.260768096208106,0.11661903789690602,0.068,5,0.44,1.3038404810405297,0.58309518948453,1.7,5
23,Unknown environment,5,1.7320508075688772,0.7745966692414833,3,5,8,0.34641016151377546,0.15491933384829668,0.12000000000000001,5,0.6,0.34641016151377546,0.15491933384829668,0.12000000000000001,5,0.6,1.7320508075688772,0.7745966692414833,3,5
24,Unknown environment,5,0.6519202405202649,0.291547594742265,0.425,5,3.6,0.130384048104053,0.05830951894845301,0.017,5,-0.28,0.130384048104053,0.05830951894845301,0.017,5,0.28,0.6519202405202649,0.291547594742265,0.425,5
25,Unknown environment,5,0.1341640786499874,0.06,0.018000000000000006,5,1.06,0.0268328157299975,0.012000000000000009,7.200000000000012e-4,5,-0.788,0.0268328157299975,0.012000000000000009,7.200000000000012e-4,5,0.788,0.1341640786499873,0.05999999999999996,0.017999999999999978,5
26,Unknown environment,5,0.8366600265340756,0.3741657386773941,0.7,5,5.2,0.16733200530681513,0.07483314773547883,0.028000000000000004,5,0.04,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.12000000000000001,0.5477225575051661,0.24494897427831777,0.3,5
27,Unknown environment,5,0.5477225575051661,0.24494897427831777,0.3,5,1.9,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,-0.62,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,0.62,0.5477225575051661,0.24494897427831777,0.3,5
28,Unknown environment,5,0.8366600265340756,0.3741657386773941,0.7,5,3.8,0.16733200530681513,0.07483314773547883,0.028000000000000004,5,-0.24000000000000002,0.16733200530681513,0.07483314773547883,0.028000000000000004,5,0.24000000000000002,0.8366600265340756,0.3741657386773941,0.7,5
30,Unknown environment,5,2.079663434308542,0.9300537618869137,4.325,5,2.8,0.4159326868617084,0.18601075237738274,0.17300000000000001,5,-0.44,0.27748873851023215,0.12409673645990855,0.077,5,0.52,1.3874436925511608,0.6204836822995429,1.925,5
31,Unknown environment,5,1.6733200530681511,0.7483314773547882,2.8,5,6.4,0.3346640106136302,0.14966629547095764,0.11199999999999999,5,0.27999999999999997,0.21908902300206642,0.09797958971132711,0.047999999999999994,5,0.36,1.0954451150103321,0.48989794855663554,1.2,5
32,Unknown environment,5,0.5079370039680118,0.22715633383201095,0.258,5,1.46,0.10158740079360239,0.045431266766402204,0.010320000000000006,5,-0.708,0.10158740079360239,0.045431266766402204,0.010320000000000006,5,0.708,0.5079370039680118,0.22715633383201095,0.258,5
33,Unknown environment,5,1.6431676725154984,0.7348469228349535,2.7,5,5.8,0.3286335345030997,0.14696938456699069,0.10800000000000001,5,0.16,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.32,0.5477225575051661,0.24494897427831777,0.3,5
34,Unknown environment,5,2.8809720581775866,1.2884098726725124,8.3,5,4.4,0.5761944116355173,0.2576819745345025,0.332,5,-0.12000000000000001,0.3286335345030997,0.14696938456699069,0.108,5,0.44,1.6431676725154984,0.7348469228349535,2.7,5
35,Unknown environment,5,1.3416407864998738,0.6,1.8,5,3.6,0.2683281572999748,0.12,0.072,5,-0.28,0.2683281572999748,0.12,0.072,5,0.28,1.3416407864998738,0.6,1.8,5
36,Unknown environment,5,0.9082951062292475,0.40620192023179796,0.825,5,3.2,0.18165902124584948,0.0812403840463596,0.032999999999999995,5,-0.36,0.18165902124584948,0.0812403840463596,0.032999999999999995,5,0.36,0.9082951062292475,0.40620192023179796,0.825,5
101,Controlled environment,5,0.44721359549995793,0.19999999999999998,0.2,5,4.2,0.08944271909999159,0.04,0.008,5,-0.16,0.08944271909999159,0.04,0.008,5,0.16,0.44721359549995793,0.19999999999999998,0.2,5
103,Controlled environment,5,0.39937451095431714,0.1786057109949175,0.15949999999999998,5,2.37,0.07987490219086342,0.035721142198983494,0.006379999999999998,5,-0.526,0.07987490219086342,0.035721142198983494,0.006379999999999998,5,0.526,0.39937451095431714,0.1786057109949175,0.15949999999999998,5
104,Controlled environment,5,1,0.44721359549995793,1,5,7,0.19999999999999998,0.08944271909999157,0.039999999999999994,5,0.4,0.19999999999999998,0.08944271909999157,0.039999999999999994,5,0.4,1,0.44721359549995793,1,5
105,Controlled environment,5,0.44721359549995793,0.19999999999999998,0.2,5,2.8,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,-0.44,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,0.44,0.44721359549995793,0.19999999999999998,0.2,5
106,Controlled environment,5,0.5477225575051661,0.24494897427831777,0.3,5,1.4,0.10954451150103325,0.04898979485566357,0.012000000000000007,5,-0.72,0.10954451150103325,0.04898979485566357,0.012000000000000007,5,0.72,0.5477225575051661,0.24494897427831777,0.3,5
107,Controlled environment,5,2.8809720581775866,1.2884098726725124,8.3,5,8.4,0.5761944116355173,0.2576819745345025,0.33199999999999996,5,0.6799999999999999,0.5761944116355173,0.2576819745345025,0.33199999999999996,5,0.6799999999999999,2.8809720581775866,1.2884098726725124,8.3,5
108,Controlled environment,5,0.7071067811865476,0.31622776601683794,0.5,5,6,0.14142135623730953,0.0632455532033676,0.020000000000000004,5,0.2,0.14142135623730953,0.0632455532033676,0.020000000000000004,5,0.2,0.7071067811865476,0.31622776601683794,0.5,5
109,Controlled environment,5,2.16794833886788,0.9695359714832658,4.7,5,8.2,0.433589667773576,0.19390719429665315,0.188,5,0.64,0.433589667773576,0.19390719429665315,0.188,5,0.64,2.16794833886788,0.9695359714832658,4.7,5
110,Controlled environment,5,1.224744871391589,0.5477225575051661,1.5,5,4,0.24494897427831783,0.10954451150103323,0.060000000000000005,5,-0.2,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.28,0.5477225575051661,0.24494897427831777,0.3,5
111,Controlled environment,5,2,0.8944271909999159,4,5,5,0.4,0.17888543819998318,0.16,5,-1.1094098729957924e-17,0.17888543819998315,0.07999999999999999,0.031999999999999994,5,0.32,0.8944271909999159,0.39999999999999997,0.8,5
112,Controlled environment,5,1.2942179105544784,0.5787918451395112,1.675,5,5.6,0.2588435821108957,0.11575836902790225,0.067,5,0.12,0.1140175425099138,0.05099019513592785,0.013000000000000001,5,0.24000000000000002,0.570087712549569,0.25495097567963926,0.325,5
113,Controlled environment,5,0.5,0.22360679774997896,0.25,5,4.5,0.1,0.044721359549995794,0.010000000000000002,5,-0.1,0.1,0.044721359549995794,0.010000000000000002,5,0.1,0.5,0.22360679774997896,0.25,5
115,Controlled environment,5,1.6431676725154984,0.7348469228349535,2.7,5,7.8,0.3286335345030997,0.14696938456699069,0.108,5,0.56,0.3286335345030997,0.14696938456699069,0.108,5,0.56,1.6431676725154984,0.7348469228349535,2.7,5
116,Controlled environment,5,0.8366600265340756,0.3741657386773941,0.7,5,4.8,0.16733200530681513,0.07483314773547883,0.028000000000000004,5,-0.04,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.12000000000000001,0.5477225575051661,0.24494897427831777,0.3,5
117,Controlled environment,5,0.8366600265340756,0.3741657386773941,0.7,5,3.2,0.1673320053068151,0.07483314773547882,0.027999999999999997,5,-0.36,0.1673320053068151,0.07483314773547882,0.027999999999999997,5,0.36,0.8366600265340756,0.3741657386773941,0.7,5
118,Controlled environment,5,0.8366600265340756,0.3741657386773941,0.7,5,7.8,0.1673320053068151,0.07483314773547882,0.028,5,0.56,0.1673320053068151,0.07483314773547882,0.028,5,0.56,0.8366600265340756,0.3741657386773941,0.7,5
119,Controlled environment,5,0.6708203932499369,0.3,0.45,5,3.7,0.1341640786499874,0.06,0.018000000000000002,5,-0.26,0.1341640786499874,0.06,0.018000000000000002,5,0.26,0.6708203932499369,0.3,0.45,5
120,Controlled environment,5,1,0.44721359549995793,1,5,5.5,0.2,0.08944271909999159,0.04,5,0.1,0.10954451150103323,0.048989794855663564,0.012,5,0.18,0.5477225575051661,0.24494897427831777,0.3,5
122,Controlled environment,5,0.8944271909999159,0.39999999999999997,0.8,5,4.6,0.17888543819998318,0.08,0.032,5,-0.08,0.08944271909999159,0.04,0.008,5,0.16,0.44721359549995793,0.19999999999999998,0.2,5
123,Controlled environment,5,0.8944271909999159,0.39999999999999997,0.8,5,2.6,0.17888543819998315,0.07999999999999999,0.031999999999999994,5,-0.48,0.17888543819998315,0.07999999999999999,0.031999999999999994,5,0.48,0.8944271909999159,0.39999999999999997,0.8,5
124,Controlled environment,5,0.44721359549995793,0.19999999999999998,0.2,5,2.2,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,-0.5599999999999999,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,0.5599999999999999,0.44721359549995793,0.19999999999999998,0.2,5
125,Controlled environment,5,3.5355339059327378,1.5811388300841895,12.5,5,10,0.7071067811865476,0.31622776601683794,0.5,5,1,0.7071067811865476,0.31622776601683794,0.5,5,1,3.5355339059327378,1.5811388300841895,12.5,5
126,Controlled environment,5,2.04939015319192,0.916515138991168,4.2,5,6.2,0.40987803063838396,0.1833030277982336,0.168,5,0.24,0.19999999999999998,0.08944271909999157,0.039999999999999994,5,0.4,1,0.44721359549995793,1,5
127,Controlled environment,5,1.02469507659596,0.458257569495584,1.05,5,4.1,0.20493901531919198,0.0916515138991168,0.042,5,-0.18000000000000002,0.20493901531919198,0.0916515138991168,0.042,5,0.18000000000000002,1.02469507659596,0.458257569495584,1.05,5
128,Controlled environment,5,1.0954451150103321,0.48989794855663554,1.2,5,4.8,0.21908902300206645,0.09797958971132713,0.04800000000000001,5,-0.04,0.17888543819998318,0.08,0.032,5,0.12000000000000001,0.8944271909999159,0.39999999999999997,0.8,5
129,Controlled environment,5,0.5477225575051661,0.24494897427831777,0.3,5,6.6,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.32,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.32,0.5477225575051661,0.24494897427831777,0.3,5
130,Controlled environment,5,0.7071067811865476,0.31622776601683794,0.5,5,5,0.14142135623730953,0.0632455532033676,0.020000000000000004,5,0,0.10954451150103323,0.048989794855663564,0.012000000000000002,5,0.08,0.5477225575051661,0.24494897427831777,0.3,5
1,Unknown environment,6,1.4832396974191326,0.6633249580710799,2.2,5,4.8,0.2472066162365221,0.11055415967851333,0.06111111111111111,5,-0.19999999999999998,0.14907119849998599,0.06666666666666667,0.022222222222222223,5,0.26666666666666666,0.8944271909999159,0.39999999999999997,0.8,5
2,Unknown environment,6,1.1510864433221337,0.51478150704935,1.325,5,2.7,0.19184774055368897,0.08579691784155834,0.03680555555555556,5,-0.55,0.19184774055368897,0.08579691784155834,0.03680555555555556,5,0.55,1.1510864433221337,0.51478150704935,1.325,5
3,Unknown environment,6,0.08944271909999157,0.039999999999999994,0.007999999999999997,5,1.04,0.014907119849998644,0.006666666666666687,2.2222222222222362e-4,5,-0.8266666666666667,0.014907119849998644,0.006666666666666687,2.2222222222222362e-4,5,0.8266666666666667,0.08944271909999167,0.040000000000000036,0.008000000000000014,5
4,Unknown environment,6,0,0,0,5,8,0,0,0,5,0.3333333333333333,0,0,0,5,0.3333333333333333,0,0,0,5
6,Unknown environment,6,0.8944271909999159,0.39999999999999997,0.8,5,6.6,0.14907119849998596,0.06666666666666665,0.02222222222222222,5,0.09999999999999999,0.14907119849998596,0.06666666666666665,0.02222222222222222,5,0.09999999999999999,0.8944271909999159,0.39999999999999997,0.8,5
9,Unknown environment,6,0,0,0,5,5,0,0,0,5,-0.16666666666666666,0,0,0,5,0.16666666666666666,0,0,0,5
10,Unknown environment,6,1,0.44721359549995793,1,5,6,0.16666666666666666,0.07453559924999298,0.027777777777777776,5,0,0.07453559924999298,0.033333333333333326,0.005555555555555555,5,0.13333333333333333,0.44721359549995793,0.19999999999999998,0.2,5
11,Unknown environment,6,1.6733200530681511,0.7483314773547882,2.8,5,7.6,0.27888667551135854,0.12472191289246472,0.07777777777777778,5,0.26666666666666666,0.16666666666666669,0.07453559924999299,0.02777777777777778,5,0.3333333333333333,1,0.44721359549995793,1,5
12,Unknown environment,6,1.3038404810405297,0.58309518948453,1.7,5,3.8,0.2173067468400883,0.097182531580755,0.04722222222222222,5,-0.36666666666666664,0.2173067468400883,0.097182531580755,0.04722222222222222,5,0.36666666666666664,1.3038404810405297,0.58309518948453,1.7,5
13,Unknown environment,6,2.23606797749979,1,5,5,10,0.372677996249965,0.16666666666666669,0.13888888888888892,5,0.6666666666666666,0.372677996249965,0.16666666666666669,0.13888888888888892,5,0.6666666666666666,2.23606797749979,1,5,5
14,Unknown environment,6,0.44721359549995793,0.19999999999999998,0.2,5,5.2,0.07453559924999298,0.033333333333333326,0.005555555555555555,5,-0.13333333333333333,0.07453559924999298,0.033333333333333326,0.005555555555555555,5,0.13333333333333333,0.44721359549995793,0.19999999999999998,0.2,5
15,Unknown environment,6,0.44721359549995793,0.19999999999999998,0.2,5,6.8,0.07453559924999298,0.033333333333333326,0.005555555555555555,5,0.13333333333333333,0.07453559924999298,0.033333333333333326,0.005555555555555555,5,0.13333333333333333,0.44721359549995793,0.19999999999999998,0.2,5
16,Unknown environment,6,1.3416407864998738,0.6,1.8,5,7.4,0.22360679774997896,0.09999999999999999,0.049999999999999996,5,0.23333333333333334,0.22360679774997896,0.09999999999999999,0.049999999999999996,5,0.23333333333333334,1.3416407864998738,0.6,1.8,5
18,Unknown environment,6,0.5477225575051661,0.24494897427831777,0.3,5,5.6,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,-0.06666666666666667,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,0.06666666666666667,0.5477225575051661,0.24494897427831777,0.3,5
19,Unknown environment,6,0.8944271909999159,0.39999999999999997,0.8,5,11.4,0.14907119849998599,0.06666666666666667,0.022222222222222227,5,0.9,0.14907119849998599,0.06666666666666667,0.022222222222222227,5,0.9,0.8944271909999159,0.39999999999999997,0.8,5
20,Unknown environment,6,0.4183300132670378,0.18708286933869706,0.175,5,3.6,0.06972166887783965,0.031180478223116186,0.004861111111111113,5,-0.4,0.06972166887783965,0.031180478223116186,0.004861111111111113,5,0.4,0.4183300132670378,0.18708286933869706,0.175,5
21,Unknown environment,6,0.27386127875258304,0.12247448713915889,0.075,5,2.2,0.045643546458763805,0.02041241452319313,0.00208333333333333,5,-0.6333333333333333,0.045643546458763805,0.02041241452319313,0.00208333333333333,5,0.6333333333333333,0.27386127875258304,0.12247448713915889,0.075,5
22,Unknown environment,6,1.7888543819998317,0.7999999999999999,3.2,5,6.8,0.2981423969999719,0.1333333333333333,0.08888888888888888,5,0.13333333333333333,0.14907119849998599,0.06666666666666667,0.022222222222222223,5,0.26666666666666666,0.8944271909999159,0.39999999999999997,0.8,5
23,Unknown environment,6,1.3038404810405297,0.58309518948453,1.7,5,8.2,0.2173067468400883,0.097182531580755,0.04722222222222222,5,0.36666666666666664,0.2173067468400883,0.097182531580755,0.04722222222222222,5,0.36666666666666664,1.3038404810405297,0.58309518948453,1.7,5
24,Unknown environment,6,1.140175425099138,0.5099019513592785,1.3,5,3.9,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,-0.35,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,0.35,1.140175425099138,0.5099019513592785,1.3,5
25,Unknown environment,6,0.27748873851023215,0.12409673645990855,0.077,5,1.18,0.046248123085038714,0.02068278940998477,0.0021388888888888907,5,-0.8033333333333333,0.046248123085038714,0.02068278940998477,0.0021388888888888907,5,0.8033333333333333,0.2774887385102322,0.12409673645990858,0.07700000000000001,5
26,Unknown environment,6,1.7888543819998317,0.7999999999999999,3.2,5,6.2,0.29814239699997197,0.13333333333333333,0.08888888888888889,5,0.03333333333333334,0.23570226039551584,0.10540925533894598,0.05555555555555555,5,0.16666666666666666,1.4142135623730951,0.6324555320336759,2,5
27,Unknown environment,6,0.4183300132670378,0.18708286933869706,0.175,5,2.1,0.06972166887783961,0.031180478223116165,0.004861111111111108,5,-0.65,0.06972166887783961,0.031180478223116165,0.004861111111111108,5,0.65,0.4183300132670378,0.18708286933869706,0.175,5
28,Unknown environment,6,0.7071067811865476,0.31622776601683794,0.5,5,5,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,-0.16666666666666666,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.16666666666666666,0.7071067811865476,0.31622776601683794,0.5,5
30,Unknown environment,6,1.8841443681416772,0.8426149773176358,3.55,5,4.1,0.3140240613569462,0.14043582955293932,0.09861111111111111,5,-0.31666666666666665,0.2006932429798716,0.08975274678557506,0.040277777777777773,5,0.3833333333333333,1.2041594578792296,0.5385164807134504,1.45,5
31,Unknown environment,6,2.280350850198276,1.019803902718557,5.2,5,7.2,0.38005847503304596,0.16996731711975946,0.14444444444444443,5,0.19999999999999998,0.23570226039551584,0.10540925533894598,0.05555555555555555,5,0.3333333333333333,1.4142135623730951,0.6324555320336759,2,5
32,Unknown environment,6,0.4393176527297759,0.196468827043885,0.193,5,1.56,0.07321960878829602,0.03274480450731418,0.005361111111111115,5,-0.74,0.07321960878829602,0.03274480450731418,0.005361111111111115,5,0.74,0.43931765272977596,0.19646882704388502,0.19300000000000003,5
33,Unknown environment,6,1.8708286933869707,0.8366600265340755,3.5,5,7,0.31180478223116176,0.13944333775567924,0.09722222222222221,5,0.16666666666666666,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,0.3,0.8366600265340756,0.3741657386773941,0.7,5
34,Unknown environment,6,2.6076809620810595,1.16619037896906,6.8,5,5.4,0.4346134936801766,0.19436506316151,0.18888888888888888,5,-0.09999999999999999,0.2981423969999719,0.1333333333333333,0.08888888888888888,5,0.3,1.7888543819998317,0.7999999999999999,3.2,5
35,Unknown environment,6,1.140175425099138,0.5099019513592785,1.3,5,5.4,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,-0.09999999999999999,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.16666666666666666,0.7071067811865476,0.31622776601683794,0.5,5
36,Unknown environment,6,0.5477225575051661,0.24494897427831777,0.3,5,3.6,0.09128709291752769,0.040824829046386304,0.008333333333333335,5,-0.39999999999999997,0.09128709291752769,0.040824829046386304,0.008333333333333335,5,0.39999999999999997,0.5477225575051661,0.24494897427831777,0.3,5
101,Controlled environment,6,0.44721359549995793,0.19999999999999998,0.2,5,4.8,0.07453559924999298,0.033333333333333326,0.005555555555555555,5,-0.19999999999999998,0.07453559924999298,0.033333333333333326,0.005555555555555555,5,0.19999999999999998,0.44721359549995793,0.19999999999999998,0.2,5
103,Controlled environment,6,0.4159326868617084,0.18601075237738274,0.17300000000000001,5,2.64,0.0693221144769514,0.03100179206289712,0.004805555555555554,5,-0.5599999999999999,0.0693221144769514,0.03100179206289712,0.004805555555555554,5,0.5599999999999999,0.4159326868617084,0.18601075237738274,0.17300000000000001,5
104,Controlled environment,6,1.7888543819998317,0.7999999999999999,3.2,5,9.2,0.2981423969999719,0.1333333333333333,0.08888888888888888,5,0.5333333333333333,0.2981423969999719,0.1333333333333333,0.08888888888888888,5,0.5333333333333333,1.7888543819998317,0.7999999999999999,3.2,5
105,Controlled environment,6,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,-0.5666666666666667,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,0.5666666666666667,0.5477225575051661,0.24494897427831777,0.3,5
106,Controlled environment,6,0,0,0,5,2,0,0,0,5,-0.6666666666666666,0,0,0,5,0.6666666666666666,0,0,0,5
107,Controlled environment,6,2.4899799195977463,1.1135528725660042,6.2,5,9.8,0.41499665326629104,0.18559214542766736,0.1722222222222222,5,0.6333333333333333,0.41499665326629104,0.18559214542766736,0.1722222222222222,5,0.6333333333333333,2.4899799195977463,1.1135528725660042,6.2,5
108,Controlled environment,6,0.7071067811865476,0.31622776601683794,0.5,5,7,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.16666666666666666,0.11785113019775792,0.05270462766947299,0.013888888888888888,5,0.16666666666666666,0.7071067811865476,0.31622776601683794,0.5,5
109,Controlled environment,6,2.4083189157584592,1.0770329614269007,5.8,5,9.4,0.4013864859597432,0.17950549357115012,0.16111111111111112,5,0.5666666666666667,0.4013864859597432,0.17950549357115012,0.16111111111111112,5,0.5666666666666667,2.4083189157584592,1.0770329614269007,5.8,5
110,Controlled environment,6,2.3021728866442674,1.0295630140987,5.3,5,5.9,0.3836954811073779,0.17159383568311665,0.1472222222222222,5,-0.01666666666666667,0.21730674684008827,0.09718253158075499,0.047222222222222214,5,0.2833333333333333,1.3038404810405297,0.58309518948453,1.7,5
111,Controlled environment,6,2.5495097567963922,1.1401754250991378,6.5,5,7,0.42491829279939874,0.19002923751652298,0.18055555555555555,5,0.16666666666666666,0.2173067468400883,0.097182531580755,0.04722222222222222,5,0.36666666666666664,1.3038404810405297,0.58309518948453,1.7,5
112,Controlled environment,6,0.8215838362577492,0.3674234614174767,0.675,5,5.6,0.13693063937629152,0.06123724356957944,0.01875,5,-0.06666666666666667,0.10865337342004415,0.0485912657903775,0.011805555555555555,5,0.09999999999999999,0.6519202405202649,0.291547594742265,0.425,5
113,Controlled environment,6,0.4183300132670378,0.18708286933869706,0.175,5,4.6,0.06972166887783963,0.03118047822311618,0.004861111111111111,5,-0.23333333333333334,0.06972166887783963,0.03118047822311618,0.004861111111111111,5,0.23333333333333334,0.4183300132670378,0.18708286933869706,0.175,5
115,Controlled environment,6,0.5477225575051661,0.24494897427831777,0.3,5,9.4,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,0.5666666666666667,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,0.5666666666666667,0.5477225575051661,0.24494897427831777,0.3,5
116,Controlled environment,6,0.8944271909999159,0.39999999999999997,0.8,5,6.4,0.14907119849998596,0.06666666666666665,0.02222222222222222,5,0.06666666666666667,0.07453559924999298,0.033333333333333326,0.005555555555555555,5,0.13333333333333333,0.44721359549995793,0.19999999999999998,0.2,5
117,Controlled environment,6,0.8366600265340756,0.3741657386773941,0.7,5,4.2,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,-0.3,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,0.3,0.8366600265340756,0.3741657386773941,0.7,5
118,Controlled environment,6,1.51657508881031,0.6782329983125267,2.3,5,8.6,0.25276251480171835,0.1130388330520878,0.06388888888888888,5,0.4333333333333333,0.25276251480171835,0.1130388330520878,0.06388888888888888,5,0.4333333333333333,1.51657508881031,0.6782329983125267,2.3,5
119,Controlled environment,6,1.1013627921806692,0.49254441424099005,1.213,5,3.76,0.1835604653634449,0.08209073570683167,0.03369444444444445,5,-0.37333333333333335,0.1835604653634449,0.08209073570683167,0.03369444444444445,5,0.37333333333333335,1.1013627921806692,0.49254441424099005,1.213,5
