"subject" "log_perc_dist" "log_target_distance" ".fitted" ".resid" ".hat" ".sigma" ".cooksd" ".std.resid" "room_condition"
4 1.79175946922805 1.09861228866811 1.68974306568825 0.102016403539808 0.166668619148615 0.146479382639002 0.0649983410715197 0.806209819736731 "Unknown environment"
4 2.00148000021012 1.38629436111989 1.87395081179826 0.127529188411865 0.204907247470639 0.137115989436818 0.137178108965759 1.03178127359207 "Unknown environment"
4 1.85629799036563 1.6094379124341 2.01683344016734 -0.160535449801713 0.286486529244127 0.116530597978243 0.377385874849415 -1.37106108282438 "Unknown environment"
4 2.07944154167984 1.79175946922805 2.13357704799126 -0.0541355063114231 0.386813090913652 0.155003326976462 0.0784555570541542 -0.498738286126456 "Unknown environment"
6 1.22377543162212 0 1.23048333786707 -0.0067079062449531 0.714338689904968 0.0971074474937903 0.0276928421011976 -0.148823799471861 "Unknown environment"
6 1.48160454092422 0.693147180559945 1.46421889873068 0.0173856421935397 0.240785823318 0.0966936078503237 0.00887720003203919 0.236602701265549 "Unknown environment"
6 1.56861591791385 1.09861228866811 1.60094543692091 -0.0323295190070683 0.166668619148615 0.0952065193948538 0.0176363653488728 -0.419953776290265 "Unknown environment"
6 1.79175946922805 1.38629436111989 1.69795445959428 0.0938050096337721 0.204907247470639 0.0761138909723615 0.200523848245815 1.24746465891419 "Unknown environment"
6 1.64865862558738 1.6094379124341 1.77320050341053 -0.124541877823151 0.286486529244127 0.0472885853288039 0.613653064879534 -1.74833816102723 "Unknown environment"
6 1.88706964903238 1.79175946922805 1.83468099778452 0.0523886512478593 0.386813090913652 0.0893889853086023 0.198509861118248 0.793326380478919 "Unknown environment"
9 0.182321556793955 0 0.25675693884818 -0.0744353820542252 0.714338689904968 0.0694156728120314 2.8655870163763 -1.51389384593019 "Unknown environment"
9 0.8754687373539 0.693147180559945 0.825737770003415 0.0497309673504847 0.240785823318 0.10098491043314 0.0610392995190586 0.620420966755998 "Unknown environment"
9 1.22377543162212 1.09861228866811 1.15857021985838 0.0652052117637318 0.166668619148615 0.0978933416043013 0.0602887688504213 0.776452969140265 "Unknown environment"
9 1.48160454092422 1.38629436111989 1.39471860115865 0.0868859397655648 0.204907247470639 0.0901049301375405 0.144568663810153 1.05921060171907 "Unknown environment"
9 1.56861591791385 1.6094379124341 1.57788951615988 -0.00927359824603857 0.286486529244127 0.106035944740327 0.00285923491513475 -0.1193407883667 "Unknown environment"
9 1.6094379124341 1.79175946922805 1.72755105101362 -0.118113138579519 0.386813090913652 0.0608282677474468 0.847940279379946 -1.6396210537754 "Unknown environment"
10 0.587786664902119 0 0.77605087285659 -0.188264207954471 0.714338689904968 0.147555492443522 3.27644845383348 -1.6187891807562 "Unknown environment"
10 1.43508452528932 0.693147180559945 1.18475846475778 0.250326060531542 0.240785823318 0.188729065572133 0.276427290043517 1.32029857231877 "Unknown environment"
10 1.48160454092422 1.09861228866811 1.42383707978002 0.0577674611441927 0.166668619148615 0.24858822209392 0.00845768327184447 0.290818919195866 "Unknown environment"
10 1.75785791755237 1.38629436111989 1.59346605665897 0.164391860893402 0.204907247470639 0.227598674402569 0.0925015147034343 0.847265763416258 "Unknown environment"
10 1.48160454092422 1.6094379124341 1.72504051308572 -0.243435972161508 0.286486529244127 0.188270657400708 0.35215661517718 -1.3244388413697 "Unknown environment"
10 1.79175946922805 1.79175946922805 1.83254467168121 -0.0407852024531588 0.386813090913652 0.249452768492147 0.018071206574485 -0.239361572084714 "Unknown environment"
11 1.38629436111989 0 1.45311750544114 -0.0668231443212508 0.714338689904968 0.057725310975377 3.05047226778944 -1.5619681131935 "Unknown environment"
11 1.75785791755237 0.693147180559945 1.68184461875658 0.0760132987957913 0.240785823318 0.0774976729759864 0.188362045070925 1.08987927475848 "Unknown environment"
11 1.85629799036563 1.09861228866811 1.81564140294431 0.0406565874213125 0.166668619148615 0.0887780804284376 0.0309593725713528 0.556407560638922 "Unknown environment"
11 1.97408102602201 1.38629436111989 1.91057173207202 0.0635092939499866 0.204907247470639 0.0827753818796163 0.102025384470227 0.88981424794039 "Unknown environment"
11 1.88706964903238 1.6094379124341 1.98420541591075 -0.097135766878369 0.286486529244127 0.0643024110069402 0.41435266826485 -1.43664363525823 "Unknown environment"
11 2.02814824729229 1.79175946922805 2.04436851625975 -0.0162202689674693 0.386813090913652 0.091649935305726 0.0211224095133729 -0.258781116638779 "Unknown environment"
12 0.182321556793955 0 0.167942256431073 0.0143793003628815 0.714338689904968 0.181743469478494 0.0362666309692667 0.170310815994698 "Unknown environment"
12 0.470003629245736 0.693147180559945 0.63109927415762 -0.161095644911885 0.240785823318 0.147911479316501 0.217220231056282 -1.17039331150352 "Unknown environment"
12 1.16315080980568 1.09861228866811 0.902028761473495 0.261122048332186 0.166668619148615 0.0774467873623279 0.327895780807091 1.81077654983938 "Unknown environment"
12 1.02961941718116 1.38629436111989 1.09425629188417 -0.0646368747030097 0.204907247470639 0.177539888515461 0.02713393654596 -0.45888265036662 "Unknown environment"
12 1.22377543162212 1.6094379124341 1.24335954823459 -0.0195841166124719 0.286486529244127 0.181914211880774 0.00432452290420565 -0.146768577166345 "Unknown environment"
12 1.33500106673234 1.79175946922805 1.36518577920004 -0.0301847124677019 0.386813090913652 0.181043276516014 0.0187810503557271 -0.244017398034638 "Unknown environment"
13 1.68639895357023 0 1.76220148473604 -0.0758025311658084 0.714338689904968 0.0690388407721525 2.92324273515412 -1.52904780161172 "Unknown environment"
13 2.10413415427021 0.693147180559945 2.02089020899529 0.0832439452749183 0.240785823318 0.09180890493675 0.168230115692788 1.02999132609776 "Unknown environment"
13 2.19722457733622 1.09861228866811 2.17221341204635 0.0250111652898721 0.166668619148615 0.10592957632312 0.00872533992075288 0.295384787395953 "Unknown environment"
13 2.32238772029023 1.38629436111989 2.27957893325454 0.0428087870356837 0.204907247470639 0.103455334443625 0.0345210274339136 0.517591447944037 "Unknown environment"
13 2.41591377830105 1.6094379124341 2.36285810142416 0.053055676876884 0.286486529244127 0.100778247013948 0.0920576129851803 0.677163963095313 "Unknown environment"
13 2.30258509299405 1.79175946922805 2.4309021363056 -0.128317043311553 0.386813090913652 0.050206069538873 0.984419573839156 -1.76665185433093 "Unknown environment"
14 0.182321556793955 0 0.481684820801851 -0.299363264007897 0.714338689904968 0.0735184745653926 4.75550741025074 -1.95023548622056 "Unknown environment"
14 1.33500106673234 0.693147180559945 1.00204269123025 0.33295837550209 0.240785823318 0.247599308600848 0.280724753848822 1.33052197085611 "Unknown environment"
14 1.56861591791385 1.09861228866811 1.30643253238598 0.262183385527864 0.166668619148615 0.287198534139723 0.100006268993539 1.00002431537877 "Unknown environment"
14 1.56861591791385 1.38629436111989 1.52240056165865 0.046215356255197 0.204907247470639 0.330278185071963 0.00419655449008836 0.180464452709222 "Unknown environment"
14 1.52605630349505 1.6094379124341 1.68991837954531 -0.163862076050258 0.286486529244127 0.312146100018936 0.0915915238125341 -0.675447541762261 "Unknown environment"
14 1.64865862558738 1.79175946922805 1.82679040281438 -0.178131777226998 0.386813090913652 0.304515885992133 0.197877649300977 -0.792062084892095 "Unknown environment"
15 1.22377543162212 0 1.31142797124064 -0.0876525396185279 0.714338689904968 0.0394809813016299 4.26052872372984 -1.84595186403651 "Unknown environment"
15 1.66770682055808 0.693147180559945 1.55430421780815 0.113402602749922 0.240785823318 0.0698399424553723 0.340315323431846 1.46494880514169 "Unknown environment"
15 1.74919985480926 1.09861228866811 1.69637771436605 0.0528221404432061 0.166668619148615 0.0969938062213336 0.0424212557240378 0.651311441466558 "Unknown environment"
15 1.82454929205105 1.38629436111989 1.79718046437566 0.0273688276753816 0.204907247470639 0.101043757237903 0.0153803877526539 0.345484746629326 "Unknown environment"
15 1.79175946922805 1.6094379124341 1.87536915172654 -0.0836096824984813 0.286486529244127 0.0851943159722411 0.249198925467876 -1.11413307157411 "Unknown environment"
15 1.91692261218206 1.79175946922805 1.93925396093356 -0.0223313487515022 0.386813090913652 0.101256017325657 0.0324996352556243 -0.320996351976349 "Unknown environment"
16 0.955511445027436 0 1.0150526316288 -0.0595411866013628 0.714338689904968 0.0857032278072398 1.80191469896646 -1.20048223366245 "Unknown environment"
16 1.43508452528932 0.693147180559945 1.42855879855377 0.00652572673555363 0.240785823318 0.107065984248227 0.00103289932677458 0.0807069049513789 "Unknown environment"
16 1.82454929205105 1.09861228866811 1.67044440002182 0.154104892029227 0.166668619148615 0.0445249664706114 0.330939911830872 1.81916260838636 "Unknown environment"
16 1.82454929205105 1.38629436111989 1.84206496547874 -0.0175156734276931 0.204907247470639 0.106551396899493 0.00577395427035783 -0.211681013145507 "Unknown environment"
16 1.97408102602201 1.6094379124341 1.97518421802107 -0.0011031919990605 0.286486529244127 0.10715061097202 3.97649087927225e-05 -0.0140738843690605 "Unknown environment"
16 2.00148000021012 1.79175946922805 2.08395056694679 -0.082470566736665 0.386813090913652 0.0882299797863225 0.406266772351751 -1.13492328192307 "Unknown environment"
18 0.587786664902119 0 0.658760220234686 -0.0709735553325669 0.714338689904968 0.0326822044841865 4.2322199883846 -1.83980900485486 "Unknown environment"
18 1.16315080980568 0.693147180559945 1.07571331999653 0.0874374898091483 0.240785823318 0.0599109665777969 0.306528912032812 1.39032847476272 "Unknown environment"
18 1.38629436111989 1.09861228866811 1.31961524791666 0.0666791132032305 0.166668619148615 0.0718857217754564 0.102416936470966 1.0120054185816 "Unknown environment"
18 1.48160454092422 1.38629436111989 1.49266641975838 -0.0110618788341634 0.204907247470639 0.0830343462315241 0.00380674082798197 -0.171878632817237 "Unknown environment"
18 1.56861591791385 1.6094379124341 1.62689533682209 -0.0582794189082456 0.286486529244127 0.0732069555719964 0.183444233328095 -0.95590782168378 "Unknown environment"
18 1.7227665977411 1.79175946922805 1.73656834767851 -0.013801749937403 0.386813090913652 0.0827191141458867 0.0188086449893517 -0.244196597254288 "Unknown environment"
19 1.79175946922805 0 1.80465976852295 -0.0129002992948974 0.714338689904968 0.0315919131518553 0.814603587431643 -0.807163997154847 "Unknown environment"
19 2.05412373369555 0.693147180559945 2.03999105531424 0.0141326783813063 0.240785823318 0.0332347153150024 0.0466548359909191 0.542412924319946 "Unknown environment"
19 2.19722457733622 1.09861228866811 2.1776510333336 0.0195735440026201 0.166668619148615 0.0322333551179865 0.051416524538533 0.717048127674714 "Unknown environment"
19 2.28238238567653 1.38629436111989 2.27532234210553 0.00706004357099843 0.204907247470639 0.0342248796511109 0.00903403798974496 0.264780618162945 "Unknown environment"
19 2.30258509299405 1.6094379124341 2.35108209492964 -0.0484970019355924 0.286486529244127 0.00966799403437575 0.740073844076993 -1.9200012478772 "Unknown environment"
19 2.43361335540045 1.79175946922805 2.41298232012489 0.0206310352755628 0.386813090913652 0.0309977075569002 0.24485156130866 0.881073810404447 "Unknown environment"
20 0.405465108108164 0 0.488213565877126 -0.0827484577689618 0.714338689904968 0.0770653955532426 2.86884704832313 -1.51475474099284 "Unknown environment"
20 0.8754687373539 0.693147180559945 0.813374111043606 0.0620946263102936 0.240785823318 0.1106174318449 0.0770897404266904 0.697236296283785 "Unknown environment"
20 1.09861228866811 1.09861228866811 1.00358083668004 0.0950314519880648 0.166668619148615 0.101571071599986 0.103738352494001 1.01851310335611 "Unknown environment"
20 1.22377543162212 1.38629436111989 1.13853465621009 0.0852407754120295 0.204907247470639 0.104321141640859 0.112720463414913 0.935290704920469 "Unknown environment"
20 1.1314021114911 1.6094379124341 1.24321297104807 -0.111810859556967 0.286486529244127 0.0899369534305463 0.336708497666698 -1.29506337566443 "Unknown environment"
20 1.28093384546206 1.79175946922805 1.32874138184653 -0.0478075363844608 0.386813090913652 0.112634953346902 0.112536756809841 -0.597321367787886 "Unknown environment"
21 -0.510825623765991 0 -0.367336763808184 -0.143488859957807 0.714338689904968 0.05000778820735 4.52978953561292 -1.90338935115776 "Unknown environment"
21 0.262364264467491 0.693147180559945 0.107205492623627 0.155158771843864 0.240785823318 0.126317010407476 0.252752401327657 1.2624940522308 "Unknown environment"
21 0.53062825106217 1.09861228866811 0.38479491764384 0.14583333341833 0.166668619148615 0.134234238701612 0.128283942534565 1.13261705424517 "Unknown environment"
21 0.587786664902119 1.38629436111989 0.581747749055439 0.00603891584668048 0.204907247470639 0.162820472398125 0.000297084513650003 0.0480159186499305 "Unknown environment"
21 0.641853886172395 1.6094379124341 0.734516233612082 -0.0926623474396869 0.286486529244127 0.15004837054368 0.121435810836707 -0.777745257743782 "Unknown environment"
21 0.78845736036427 1.79175946922805 0.859337174075651 -0.0708798137113807 0.386813090913652 0.154255426837351 0.12989752538919 -0.641743224604067 "Unknown environment"
22 0.78845736036427 0 1.02147088397615 -0.233013523611876 0.714338689904968 0.0775638958863356 4.56757249739479 -1.91131094956602 "Unknown environment"
22 1.68639895357023 0.693147180559945 1.45340628878181 0.232992664788417 0.240785823318 0.213397082162182 0.217925806315207 1.17229260756557 "Unknown environment"
22 1.91692261218206 1.09861228866811 1.70607230332694 0.210850308855122 0.166668619148615 0.227132651945556 0.10253891471126 1.01260788684175 "Unknown environment"
22 1.94591014905531 1.38629436111989 1.88534169358748 0.0605684554678361 0.204907247470639 0.260450442111371 0.0114271149715171 0.297792347956961 "Unknown environment"
22 1.97408102602201 1.6094379124341 2.02439383557097 -0.0503128095489573 0.286486529244127 0.261131835840209 0.0136892249725513 -0.261127982675188 "Unknown environment"
22 1.91692261218206 1.79175946922805 2.1380077081326 -0.221085095950543 0.386813090913652 0.206885508805916 0.483232590050914 -1.23776717563529 "Unknown environment"
23 1.82454929205105 0 1.84428681956583 -0.0197375275147811 0.714338689904968 0.0417301631224357 1.03529800820939 -0.909957926468829 "Unknown environment"
23 1.94591014905531 0.693147180559945 1.95721417998041 -0.011304030925096 0.240785823318 0.0462589101429439 0.0162049436546225 -0.319672633065914 "Unknown environment"
23 2.07944154167984 1.09861228866811 2.02327245112836 0.0561690905514731 0.166668619148615 0.0305614049874208 0.229874980115987 1.51615219750937 "Unknown environment"
23 2.10413415427021 1.38629436111989 2.07014154039499 0.033992613875216 0.204907247470639 0.0413710066749291 0.113702341423177 0.939355406895526 "Unknown environment"
23 2.07944154167984 1.6094379124341 2.10649603039392 -0.0270544887140804 0.286486529244127 0.0430586220630582 0.125042333604844 -0.789209888702944 "Unknown environment"
23 2.10413415427021 1.79175946922805 2.13619981154294 -0.0320656572727374 0.386813090913652 0.0404604482526305 0.32112510780588 -1.00901584196852 "Unknown environment"
24 0 0 0.114789922753496 -0.114789922753496 0.714338689904968 0.147992427730965 2.06286741746325 -1.28447093449347 "Unknown environment"
24 0.741937344729377 0.693147180559945 0.658394221820425 0.0835431229089527 0.240785823318 0.184967901957707 0.0521418180545407 0.573422566922134 "Unknown environment"
24 1.02961941718116 1.09861228866811 0.976382352005386 0.0532370651757716 0.166668619148615 0.190115176334802 0.0121649139054521 0.348779914769713 "Unknown environment"
24 1.43508452528932 1.38629436111989 1.20199852088735 0.23308600440197 0.204907247470639 0.120418535069105 0.314931852378316 1.56334032150401 "Unknown environment"
24 1.28093384546206 1.6094379124341 1.37700001725855 -0.0960661717964852 0.286486529244127 0.181565593418345 0.092875953395284 -0.68016710720802 "Unknown environment"
24 1.3609765531356 1.79175946922805 1.51998665107232 -0.159010097936714 0.386813090913652 0.15340389979865 0.465186698321364 -1.21443562138425 "Unknown environment"
25 -0.385662480811985 0 -0.289618015887472 -0.0960444649245125 0.714338689904968 0.0564359965771889 3.85933341086743 -1.7568908167175 "Unknown environment"
25 0.0392207131532813 0.693147180559945 -0.101744026626967 0.140964739780249 0.240785823318 0.0722812760338925 0.396725004919391 1.5817086244966 "Unknown environment"
25 0.0198026272961797 1.09861228866811 0.0081552119513173 0.0116474153448624 0.166668619148615 0.117875845338696 0.00155612249369646 0.124743762095945 "Unknown environment"
25 0.148420005118273 1.38629436111989 0.0861299626335376 0.0622900424847357 0.204907247470639 0.111005921673734 0.060107030780306 0.682979821782026 "Unknown environment"
25 0.0582689081239758 1.6094379124341 0.146611878075061 -0.0883429699510848 0.286486529244127 0.101503434694019 0.209898886238103 -1.02251349924979 "Unknown environment"
25 0.165514438477573 1.79175946922805 0.196029201211822 -0.0305147627342488 0.386813090913652 0.115943084850138 0.0457827315027476 -0.380988356624887 "Unknown environment"
26 0.693147180559945 0 0.783109968836739 -0.0899627882767935 0.714338689904968 0.105895785453019 2.2863917508609 -1.35227165675625 "Unknown environment"
26 1.38629436111989 0.693147180559945 1.17450319614677 0.211791164973117 0.240785823318 0.0310488123434204 0.604702101745362 1.95277602582595 "Unknown environment"
26 1.33500106673234 1.09861228866811 1.40345355715938 -0.0684524904270363 0.166668619148615 0.137053105784882 0.036292791604854 -0.602430754622335 "Unknown environment"
26 1.52605630349505 1.38629436111989 1.56589642345681 -0.03984011996176 0.204907247470639 0.141394574883814 0.0166029977456698 -0.35895374601327 "Unknown environment"
26 1.64865862558738 1.6094379124341 1.69189689947655 -0.0432382738891635 0.286486529244127 0.140657226687797 0.0339515849403585 -0.411238730404377 "Unknown environment"
26 1.82454929205105 1.79175946922805 1.79484678446941 0.0297025075816346 0.386813090913652 0.142050214310437 0.0292903896641484 0.304735765205387 "Unknown environment"
27 0.0582689081239758 0 0.137494228405037 -0.0792253202810613 0.714338689904968 0.0673778535823972 3.08752760640062 -1.57142641030918 "Unknown environment"
27 0.53062825106217 0.693147180559945 0.375548959356316 0.155079291705854 0.240785823318 0.0361235516433022 0.564535724261238 1.88680670283422 "Unknown environment"
27 0.470003629245736 1.09861228866811 0.514802050082078 -0.0447984208363428 0.166668619148615 0.105171915469611 0.027066075656564 -0.52024701027154 "Unknown environment"
27 0.641853886172395 1.38629436111989 0.613603690307595 0.0282501958647994 0.204907247470639 0.107374624951618 0.0145360421268351 0.33586776317627 "Unknown environment"
27 0.641853886172395 1.6094379124341 0.690240196321664 -0.0483863101492695 0.286486529244127 0.103779257285682 0.07403317564148 -0.607263491986782 "Unknown environment"
27 0.741937344729377 1.79175946922805 0.752856781033358 -0.0109194363039802 0.386813090913652 0.108623553977639 0.00689282685839139 -0.147828965632341 "Unknown environment"
28 0 0 0.0907488350258295 -0.0907488350258295 0.714338689904968 0.188045985699729 1.06870980180562 -0.924524702154572 "Unknown environment"
28 0.693147180559945 0.693147180559945 0.712343294890571 -0.0191961143306261 0.240785823318 0.211681832064734 0.00228194567415942 -0.119959416909772 "Unknown environment"
28 1.28093384546206 1.09861228866811 1.07595274456747 0.204981100894597 0.166668619148615 0.167821464705589 0.14949351614713 1.22266681729459 "Unknown environment"
28 1.52605630349505 1.38629436111989 1.33393775475531 0.192118548739736 0.204907247470639 0.171747176575111 0.177352238467614 1.1731770879418 "Unknown environment"
28 1.33500106673234 1.6094379124341 1.53404647501211 -0.199045408279768 0.286486529244127 0.162671668956169 0.330506898765934 -1.28308151348428 "Unknown environment"
28 1.6094379124341 1.79175946922805 1.69754720443221 -0.0881092919981088 0.386813090913652 0.201868324462172 0.118395497599271 -0.61267258408764 "Unknown environment"
30 -0.510825623765991 0 -0.0933907456006016 -0.417434878165389 0.714338689904968 0.159389890794809 4.44581811455356 -1.88566468966175 "Unknown environment"
30 1.06471073699243 0.693147180559945 0.544745054055447 0.519965682936981 0.240785823318 0.331712405248634 0.329173267183743 1.44076773638085 "Unknown environment"
30 1.19392246847243 1.09861228866811 0.918030567221944 0.27589190125049 0.166668619148615 0.445297751205328 0.0532438152380426 0.729678468588574 "Unknown environment"
30 1.30833281965018 1.38629436111989 1.1828808537115 0.125451965938683 0.204907247470639 0.47131586076789 0.0148678979660106 0.33968003493521 "Unknown environment"
30 1.02961941718116 1.6094379124341 1.38831469597419 -0.358695278793033 0.286486529244127 0.410644983399887 0.211020220509945 -1.02524112729079 "Unknown environment"
30 1.41098697371026 1.79175946922805 1.55616636687799 -0.145179393167731 0.386813090913652 0.4661319961561 0.0631972625933416 -0.447620519480547 "Unknown environment"
31 0.8754687373539 0 0.98617357034993 -0.11070483299603 0.714338689904968 0.0517402524946367 4.21269787997243 -1.83556082475142 "Unknown environment"
31 1.56861591791385 0.693147180559945 1.38215732537363 0.186458592540215 0.240785823318 0.0413941567978557 0.570286282161455 1.8963921901712 "Unknown environment"
31 1.6094379124341 1.09861228866811 1.61379297295725 -0.00435506052314683 0.166668619148615 0.130269996770904 0.00017874445598634 -0.0422778834911879 "Unknown environment"
31 1.79175946922805 1.38629436111989 1.77814108039733 0.0136183888307253 0.204907247470639 0.130000409794412 0.00236047288506819 0.135345787548825 "Unknown environment"
31 1.85629799036563 1.6094379124341 1.90561937625845 -0.0493213858928272 0.286486529244127 0.125862691563095 0.0537521972206618 -0.517442496995849 "Unknown environment"
31 1.97408102602201 1.79175946922805 2.00977672798095 -0.035695701958937 0.386813090913652 0.127613488706602 0.0514722430462756 -0.403968405833355 "Unknown environment"
32 0.307484699747961 0 0.291833925791902 0.0156507739560591 0.714338689904968 0.0458363001060409 0.598918032095658 0.692105527307727 "Unknown environment"
32 0.336472236621213 0.693147180559945 0.329764619758062 0.00670761686315136 0.240785823318 0.0486522021119899 0.00524968465618674 0.181948426376376 "Unknown environment"
32 0.336472236621213 1.09861228866811 0.351952653354595 -0.0154804167333825 0.166668619148615 0.0478636922685517 0.0160649021701343 -0.400807638830315 "Unknown environment"
32 0.307484699747961 1.38629436111989 0.367695313724221 -0.0602106139762608 0.204907247470639 0.02944347832014 0.328217903246837 -1.59597604645962 "Unknown environment"
32 0.378436435720245 1.6094379124341 0.379906269770503 -0.00146983405025786 0.286486529244127 0.0488444602750293 0.000339571228483806 -0.0411272268005167 "Unknown environment"
32 0.444685821261446 1.79175946922805 0.389883347320755 0.0548024739406905 0.386813090913652 0.0274620920104385 0.862998752864389 1.65411590434072 "Unknown environment"
33 -0.105360515657826 0 0.233610810986173 -0.338971326643999 0.714338689904968 0.104207869495447 4.62657749323991 -1.92361672125117 "Unknown environment"
33 1.33500106673234 0.693147180559945 0.97055611064021 0.36444495609213 0.240785823318 0.294314836164749 0.255210637515152 1.26861862107014 "Unknown environment"
33 1.7404661748405 1.09861228866811 1.40164147602054 0.338824698819967 0.166668619148615 0.314666461476889 0.126736314987367 1.12576433308928 "Unknown environment"
33 1.7227665977411 1.38629436111989 1.70750141029425 0.0152651874468568 0.204907247470639 0.380576229920346 0.000347423028643221 0.0519247646117056 "Unknown environment"
33 1.75785791755237 1.6094379124341 1.94474480664807 -0.186886889095694 0.286486529244127 0.358635174569338 0.0904045130164949 -0.67105642487005 "Unknown environment"
33 1.94591014905531 1.79175946922805 2.13858677567457 -0.192676626619261 0.386813090913652 0.353206599307349 0.175673426195582 -0.746300768985194 "Unknown environment"
34 -0.510825623765991 0 -0.141316818359193 -0.369508805406798 0.714338689904968 0.130057759176891 4.52128062058598 -1.90160081430018 "Unknown environment"
34 1.02961941718116 0.693147180559945 0.650981593704648 0.37863782347651 0.240785823318 0.33658917492461 0.226548316184196 1.19525925429444 "Unknown environment"
34 1.50407739677627 1.09861228866811 1.11444645414291 0.38963094263336 0.166668619148615 0.339871143319544 0.137827473734099 1.17399121034224 "Unknown environment"
34 1.48160454092422 1.38629436111989 1.44328000576849 0.0383245351557258 0.204907247470639 0.419072404587887 0.00180088539044945 0.118219269911487 "Unknown environment"
34 1.48160454092422 1.6094379124341 1.69834312414648 -0.216738583222269 0.286486529244127 0.392799905298688 0.0999960547993998 -0.705757360424802 "Unknown environment"
34 1.68639895357023 1.79175946922805 1.90674486620676 -0.220345912636527 0.386813090913652 0.387096903611224 0.188945244276104 -0.773978391662504 "Unknown environment"
35 -0.22314355131421 0 -0.199100676332541 -0.0240428749816691 0.714338689904968 0.214277033099545 0.0724098823485615 -0.240650929849095 "Unknown environment"
35 0.405465108108164 0.693147180559945 0.531686400915022 -0.126221292806858 0.240785823318 0.198983176501541 0.0952338327974624 -0.77495650352985 "Unknown environment"
35 1.20597080698861 1.09861228866811 0.959169437116461 0.246801369872148 0.166668619148615 0.149079681953505 0.209188215940412 1.44632387532707 "Unknown environment"
35 1.38629436111989 1.38629436111989 1.26247347816258 0.123820882957306 0.204907247470639 0.200403534351665 0.0711104198604125 0.742868352314099 "Unknown environment"
35 1.28093384546206 1.6094379124341 1.4977343697092 -0.216800524247132 0.286486529244127 0.15694250680684 0.378481127034608 -1.37304919339578 "Unknown environment"
35 1.68639895357023 1.79175946922805 1.68995651436402 -0.00355756079379499 0.386813090913652 0.215829319351712 0.000186313272801224 -0.0243042794886125 "Unknown environment"
36 0.182321556793955 0 0.315601169632511 -0.133279612838557 0.714338689904968 0.0925396864455676 3.53912885984753 -1.68242925295949 "Unknown environment"
36 0.841567185678219 0.693147180559945 0.73168259399871 0.109884591679508 0.240785823318 0.154887374856694 0.114800425524628 0.850850864598119 "Unknown environment"
36 1.10525683138678 1.09861228866811 0.975074624499583 0.130182206887195 0.166668619148615 0.150041624908398 0.0925740424350482 0.962147291512257 "Unknown environment"
36 1.26976054486394 1.38629436111989 1.14776401836491 0.121996526499029 0.204907247470639 0.151828456988671 0.109795430514025 0.923075806613746 "Unknown environment"
36 1.16315080980568 1.6094379124341 1.28171231862914 -0.118561508823459 0.286486529244127 0.15074652048859 0.180034149933174 -0.946981357435718 "Unknown environment"
36 1.28093384546206 1.79175946922805 1.39115604886578 -0.110222203403718 0.386813090913652 0.150622739407642 0.284459993938783 -0.949667228782792 "Unknown environment"
