subject,condition,target_distance,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_m,log_bias_unsigned_sd,log_bias_unsigned_sem,log_bias_unsigned_var,log_bias_unsigned_n,log_bias_unsigned_m
19,SIMULADO,2,0.25,0.125,0.0625,4,1.875,0.125,0.0625,0.015625,4,-0.0625,0.125,0.0625,0.015625,4,0.0625,0.25,0.125,0.0625,4,0.062469368304149966,0.031234684152074983,0.0039024219763195366,4,-0.031234684152074983,0.062469368304149966,0.031234684152074983,0.0039024219763195366,4,0.031234684152074983
21,SIMULADO,2,0.04999999999999999,0.024999999999999994,0.0024999999999999988,4,0.475,0.025000000000000022,0.012500000000000011,6.250000000000011e-4,4,-0.7625,0.025000000000000022,0.012500000000000011,6.250000000000011e-4,4,0.7625,0.050000000000000044,0.025000000000000022,0.0025000000000000044,4,0.048455006504028175,0.024227503252014088,0.0023478876553054127,4,-0.6262874945799765,0.048455006504028175,0.024227503252014088,0.0023478876553054127,4,0.6262874945799765
22,SIMULADO,2,0.9419306414664157,0.47096532073320785,0.8872333333333333,4,0.765,0.47096532073320785,0.23548266036660392,0.22180833333333333,4,-0.6174999999999999,0.47096532073320785,0.23548266036660392,0.22180833333333333,4,0.6174999999999999,0.9419306414664157,0.47096532073320785,0.8872333333333333,4,1.0852492966912988,0.5426246483456494,1.1777660359689586,4,-1.0510299956639813,1.0852492966912988,0.5426246483456494,1.1777660359689586,4,1.0510299956639813
23,SIMULADO,2,0.15000000000000002,0.07500000000000001,0.022500000000000003,4,0.625,0.07500000000000001,0.037500000000000006,0.005625000000000001,4,-0.6875,0.07500000000000001,0.037500000000000006,0.005625000000000001,4,0.6875,0.15000000000000002,0.07500000000000001,0.022500000000000003,4,0.10384275218470702,0.05192137609235351,0.010783317181294477,4,-0.5144979867444217,0.10384275218470702,0.05192137609235351,0.010783317181294477,4,0.5144979867444217
24,SIMULADO,2,0.25,0.125,0.0625,4,0.625,0.125,0.0625,0.015625,4,-0.6875,0.125,0.0625,0.015625,4,0.6875,0.25,0.125,0.0625,4,0.1505149978319906,0.0752574989159953,0.022654764572364136,4,-0.5268024924119671,0.1505149978319906,0.0752574989159953,0.022654764572364136,4,0.5268024924119671
1,VIRTUAL,2,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,5.5,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,1.75,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,1.75,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.04571531372036619,0.022857656860183095,0.002089889908551501,4,0.43753063169585005,0.04571531372036619,0.022857656860183095,0.002089889908551501,4,0.43753063169585005
2,VIRTUAL,2,0.17320508075688762,0.08660254037844381,0.029999999999999964,4,2.15,0.08660254037844381,0.043301270189221905,0.007499999999999991,4,0.07499999999999996,0.08660254037844381,0.043301270189221905,0.007499999999999991,4,0.07499999999999996,0.17320508075688762,0.08660254037844381,0.029999999999999964,4,0.03504391446738662,0.01752195723369331,0.001228075941197509,4,0.030348920176805825,0.03504391446738662,0.01752195723369331,0.001228075941197509,4,0.030348920176805825
3,VIRTUAL,2,NA,NA,NA,1,1.7,NA,NA,NA,1,-0.15000000000000002,NA,NA,NA,1,0.15000000000000002,NA,NA,NA,1,NA,NA,NA,1,-0.07058107428570727,NA,NA,NA,1,0.07058107428570727
4,VIRTUAL,2,0.25,0.125,0.0625,4,3.375,0.125,0.0625,0.015625,4,0.6875,0.125,0.0625,0.015625,4,0.6875,0.25,0.125,0.0625,4,0.03347339481530659,0.016736697407653295,0.001120468160461394,4,0.22630135127864112,0.03347339481530659,0.016736697407653295,0.001120468160461394,4,0.22630135127864112
5,VIRTUAL,2,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,1.25,0.14433756729740643,0.07216878364870322,0.020833333333333332,4,-0.375,0.14433756729740643,0.07216878364870322,0.020833333333333332,4,0.375,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.10166633581773771,0.050833167908868854,0.010336043838605017,4,-0.21298436613614058,0.10166633581773771,0.050833167908868854,0.010336043838605017,4,0.21298436613614058
6,VIRTUAL,2,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,1.75,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,-0.125,0.25,0.125,0.0625,4,0.375,0.5,0.25,0.25,4,0.23585582310408376,0.11792791155204188,0.05562796929210485,4,-0.10649218306807029,0.1424387657630711,0.07121938288153555,0.020288801992107034,4,0.1945378125959109
7,VIRTUAL,2,0.8660254037844386,0.4330127018922193,0.75,4,2.25,0.4330127018922193,0.21650635094610965,0.1875,4,0.125,0.3535533905932738,0.1767766952966369,0.125,4,0.25,0.7071067811865476,0.3535533905932738,0.5,4,0.15404579312247368,0.07702289656123684,0.02373010637873196,4,0.02952482801949862,0.11665540762659879,0.058327703813299395,0.013608484128527921,4,0.09199419632364858
8,VIRTUAL,2,1.0307764064044151,0.5153882032022076,1.0625,4,3.125,0.5153882032022076,0.2576941016011038,0.265625,4,0.5625,0.5153882032022076,0.2576941016011038,0.265625,4,0.5625,1.0307764064044151,0.5153882032022076,1.0625,4,0.15109588617801742,0.07554794308900871,0.0228299668199204,4,0.17474250108400471,0.15109588617801742,0.07554794308900871,0.0228299668199204,4,0.17474250108400471
9,VIRTUAL,2,0,0,0,4,2,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0
10,VIRTUAL,2,2.8722813232690143,1.4361406616345072,8.25,4,3.75,1.4361406616345072,0.7180703308172536,2.0625,4,0.875,1.4361406616345072,0.7180703308172536,2.0625,4,0.875,2.8722813232690143,1.4361406616345072,8.25,4,0.28408010757251445,0.14204005378625723,0.08070150751841139,4,0.1945378125959109,0.28408010757251445,0.14204005378625723,0.08070150751841139,4,0.1945378125959109
11,VIRTUAL,2,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.375,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,-0.3125,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,0.3125,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,0.14687411489543842,0.07343705744771921,0.021572005626318443,4,-0.18174968198406558,0.14687411489543842,0.07343705744771921,0.021572005626318443,4,0.18174968198406558
12,VIRTUAL,2,0.36855573979159967,0.18427786989579983,0.13583333333333333,4,1.025,0.18427786989579983,0.09213893494789992,0.033958333333333326,4,-0.4875,0.18427786989579983,0.09213893494789992,0.033958333333333326,4,0.4875,0.36855573979159967,0.18427786989579983,0.1358333333333333,4,0.16299443981984302,0.08149721990992151,0.026567187412184428,4,-0.31246936830415,0.16299443981984302,0.08149721990992151,0.026567187412184428,4,0.31246936830415
14,VIRTUAL,2,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,4.25,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.125,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.125,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,0.10520873084825352,0.05260436542412676,0.011068877046700253,4,0.3182503180159344,0.10520873084825352,0.05260436542412676,0.011068877046700253,4,0.3182503180159344
15,VIRTUAL,2,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,2.75,0.14433756729740643,0.07216878364870322,0.020833333333333332,4,0.375,0.14433756729740643,0.07216878364870322,0.020833333333333332,4,0.375,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.04571531372036618,0.02285765686018309,0.0020898899085515002,4,0.13650063603186882,0.04571531372036618,0.02285765686018309,0.0020898899085515002,4,0.13650063603186882
16,VIRTUAL,2,0.408248290463863,0.2041241452319315,0.16666666666666666,4,1.5,0.2041241452319315,0.10206207261596575,0.041666666666666664,4,-0.25,0.2041241452319315,0.10206207261596575,0.041666666666666664,4,0.25,0.408248290463863,0.2041241452319315,0.16666666666666666,4,0.12377893504538745,0.061889467522693725,0.015321224760970245,4,-0.13772686722014527,0.12377893504538745,0.061889467522693725,0.015321224760970245,4,0.13772686722014527
17,VIRTUAL,2,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,2.75,0.14433756729740643,0.07216878364870322,0.020833333333333332,4,0.375,0.14433756729740643,0.07216878364870322,0.020833333333333332,4,0.375,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.04571531372036618,0.02285765686018309,0.0020898899085515002,4,0.13650063603186882,0.04571531372036618,0.02285765686018309,0.0020898899085515002,4,0.13650063603186882
18,VIRTUAL,2,0.5,0.25,0.25,4,4.25,0.25,0.125,0.0625,4,1.125,0.25,0.125,0.0625,4,1.125,0.5,0.25,0.25,4,0.0484550065040282,0.0242275032520141,0.0023478876553054153,4,0.3252574989159953,0.0484550065040282,0.0242275032520141,0.0023478876553054153,4,0.3252574989159953
19,VIRTUAL,2,0.408248290463863,0.2041241452319315,0.16666666666666666,4,3.5,0.2041241452319315,0.10206207261596575,0.041666666666666664,4,0.75,0.2041241452319315,0.10206207261596575,0.041666666666666664,4,0.75,0.408248290463863,0.2041241452319315,0.16666666666666666,4,0.05107148994097634,0.02553574497048817,0.002608297084791248,4,0.2407993380230628,0.05107148994097634,0.02553574497048817,0.002608297084791248,4,0.2407993380230628
20,VIRTUAL,2,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,6.5,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,2.25,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,2.25,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.0386517470146158,0.0193258735073079,0.0014939575472818613,4,0.510594649534969,0.0386517470146158,0.0193258735073079,0.0014939575472818613,4,0.510594649534969
21,VIRTUAL,2,0,0,0,4,1,0,0,0,4,-0.5,0,0,0,4,0.5,0,0,0,4,0,0,0,4,-0.3010299956639812,0,0,0,4,0.3010299956639812
22,VIRTUAL,2,1.4142135623730951,0.7071067811865476,2,4,3,0.7071067811865476,0.3535533905932738,0.5,4,0.5,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.75,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.2863297245355829,0.14316486226779146,0.0819847111526228,4,0.11928031367991561,0.06246936830414998,0.03123468415207499,0.0039024219763195383,4,0.2697953115119062
23,VIRTUAL,2,0.25,0.125,0.0625,4,1.375,0.125,0.0625,0.015625,4,-0.3125,0.125,0.0625,0.015625,4,0.3125,0.25,0.125,0.0625,4,0.08804562952784063,0.044022814763920316,0.007752032878953762,4,-0.16896155137222024,0.08804562952784063,0.044022814763920316,0.007752032878953762,4,0.16896155137222024
24,VIRTUAL,2,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,2.5,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.25,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.25,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.1016663358177377,0.05083316790886885,0.010336043838605013,4,0.08804562952784062,0.1016663358177377,0.05083316790886885,0.010336043838605013,4,0.08804562952784062
1,INDVIRTUAL,3,0,0,0,4,5,0,0,0,4,0.6666666666666666,0,0,0,4,0.6666666666666666,0,0,0,4,0,0,0,4,0.22184874961635637,0,0,0,4,0.22184874961635637
2,INDVIRTUAL,3,0.4932882862316248,0.2466441431158124,0.2433333333333334,4,2.8499999999999996,0.16442942874387492,0.08221471437193746,0.027037037037037043,4,-0.050000000000000044,0.0816496580927726,0.0408248290463863,0.006666666666666665,4,0.13333333333333336,0.2449489742783178,0.1224744871391589,0.05999999999999999,4,0.0745138070895014,0.0372569035447507,0.005552307446971428,4,-0.027093268956585724,0.040496173441038556,0.020248086720519278,0.0016399400633666766,4,0.060566663771892335
3,INDVIRTUAL,3,0.4112987559751022,0.2056493779875511,0.16916666666666666,4,2.475,0.13709958532503405,0.06854979266251703,0.018796296296296294,4,-0.175,0.13709958532503405,0.06854979266251703,0.018796296296296294,4,0.175,0.4112987559751022,0.2056493779875511,0.16916666666666666,4,0.072252382537132,0.036126191268566,0.005220406782292057,4,-0.08804562952784063,0.072252382537132,0.036126191268566,0.005220406782292057,4,0.08804562952784063
4,INDVIRTUAL,3,0.125,0.0625,0.015625,4,3.5625,0.04166666666666667,0.020833333333333336,0.0017361111111111114,4,0.1875,0.04166666666666667,0.020833333333333336,0.0017361111111111114,4,0.1875,0.125,0.0625,0.015625,4,0.0149816116887216,0.0074908058443608,2.2444868879163967e-4,4,0.07443759547497403,0.0149816116887216,0.0074908058443608,2.2444868879163967e-4,4,0.07443759547497403
5,INDVIRTUAL,3,0.5,0.25,0.25,4,2.25,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,-0.25,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.25,0.5,0.25,0.25,4,0.08804562952784063,0.044022814763920316,0.007752032878953762,4,-0.13206844429176096,0.08804562952784063,0.044022814763920316,0.007752032878953762,4,0.13206844429176096
6,INDVIRTUAL,3,0.25,0.125,0.0625,4,2.125,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,-0.29166666666666663,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.29166666666666663,0.25,0.125,0.0625,4,0.048455006504028224,0.024227503252014112,0.0023478876553054175,4,-0.15186375580366715,0.048455006504028224,0.024227503252014112,0.0023478876553054175,4,0.15186375580366715
7,INDVIRTUAL,3,0.5,0.25,0.25,4,3.25,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.08333333333333333,0.5,0.25,0.25,4,0.06246936830414996,0.03123468415207498,0.0039024219763195357,4,0.03123468415207498,0.06246936830414996,0.03123468415207498,0.0039024219763195357,4,0.03123468415207498
8,INDVIRTUAL,3,0.6291528696058958,0.3145764348029479,0.3958333333333333,4,2.875,0.20971762320196524,0.10485881160098262,0.043981481481481476,4,-0.041666666666666664,0.15957118462605635,0.07978559231302818,0.02546296296296296,4,0.125,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,0.1041023140250986,0.0520511570125493,0.010837291785380242,4,-0.02728611735626701,0.0831126361839767,0.04155631809198835,0.006907710293450073,4,0.06075951217157362
9,INDVIRTUAL,3,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,3.125,0.15957118462605635,0.07978559231302818,0.02546296296296296,4,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.125,0.25,0.125,0.0625,4,0.06948634196235166,0.03474317098117583,0.004828351719308874,4,0.013678083303400406,0.03597774642862026,0.01798887321431013,0.001294398238082098,4,0.05326870632721281
10,INDVIRTUAL,3,1.181453906563152,0.590726953281576,1.3958333333333333,4,5.875,0.3938179688543841,0.19690898442719204,0.15509259259259262,4,0.9583333333333333,0.3938179688543841,0.19690898442719204,0.15509259259259262,4,0.9583333333333333,1.181453906563152,0.590726953281576,1.3958333333333333,4,0.08363968012859324,0.04181984006429662,0.006995596092013396,4,0.28566687589218287,0.08363968012859324,0.04181984006429662,0.006995596092013396,4,0.28566687589218287
11,INDVIRTUAL,3,0.25,0.125,0.0625,4,2.625,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,-0.125,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.125,0.25,0.125,0.0625,4,0.03959062302381241,0.019795311511906204,0.0015674174314136253,4,-0.05938593453571861,0.03959062302381241,0.019795311511906204,0.0015674174314136253,4,0.05938593453571861
12,INDVIRTUAL,3,0.0957427107756338,0.0478713553878169,0.009166666666666665,4,1.075,0.03191423692521126,0.01595711846260563,0.001018518518518518,4,-0.6416666666666666,0.03191423692521126,0.01595711846260563,0.001018518518518518,4,0.6416666666666666,0.0957427107756338,0.0478713553878169,0.009166666666666665,4,0.038072325419978376,0.019036162709989188,0.0014495019628847315,4,-0.4469777719182,0.038072325419978376,0.019036162709989188,0.0014495019628847315,4,0.4469777719182
14,INDVIRTUAL,3,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,3.75,0.3191423692521127,0.15957118462605635,0.10185185185185185,4,0.25,0.3191423692521127,0.15957118462605635,0.10185185185185185,4,0.25,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,0.10764318442755658,0.05382159221377829,0.011587055153704959,4,0.08669687155616407,0.10764318442755658,0.05382159221377829,0.011587055153704959,4,0.08669687155616407
15,INDVIRTUAL,3,0.816496580927726,0.408248290463863,0.6666666666666666,4,4,0.2721655269759087,0.13608276348795434,0.07407407407407407,4,0.3333333333333333,0.2721655269759087,0.13608276348795434,0.07407407407407407,4,0.3333333333333333,0.816496580927726,0.408248290463863,0.6666666666666666,4,0.09093007604717503,0.04546503802358751,0.008268278729945034,4,0.11793155570823904,0.09093007604717503,0.04546503802358751,0.008268278729945034,4,0.11793155570823904
16,INDVIRTUAL,3,1.7017148213885114,0.8508574106942557,2.8958333333333335,4,3.625,0.5672382737961704,0.2836191368980852,0.32175925925925924,4,0.20833333333333331,0.3154949081000152,0.1577474540500076,0.09953703703703702,4,0.4583333333333333,0.9464847243000456,0.4732423621500228,0.8958333333333334,4,0.24763164146133437,0.12381582073066719,0.06132142985283486,4,0.035666875892182884,0.12961228502520092,0.06480614251260046,0.016799344429453925,4,0.1861818737241735
17,INDVIRTUAL,3,0.5,0.25,0.25,4,4.25,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.41666666666666663,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.41666666666666663,0.5,0.25,0.25,4,0.048455006504028224,0.024227503252014112,0.0023478876553054175,4,0.14916623986031402,0.048455006504028224,0.024227503252014112,0.0023478876553054175,4,0.14916623986031402
18,INDVIRTUAL,3,0,0,0,4,5,0,0,0,4,0.6666666666666666,0,0,0,4,0.6666666666666666,0,0,0,4,0,0,0,4,0.22184874961635637,0,0,0,4,0.22184874961635637
19,INDVIRTUAL,3,0.75,0.375,0.5625,4,3.375,0.24999999999999997,0.12499999999999999,0.06249999999999999,4,0.125,0.15957118462605635,0.07978559231302818,0.02546296296296296,4,0.20833333333333331,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,0.10034066148838533,0.050170330744192665,0.010068248347926734,4,0.04267405679224376,0.0589325471909986,0.0294662735954993,0.003473045118419277,4,0.08226467981605616
21,INDVIRTUAL,3,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,1.75,0.09622504486493763,0.048112522432468816,0.00925925925925926,4,-0.41666666666666663,0.09622504486493763,0.048112522432468816,0.00925925925925926,4,0.41666666666666663,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.07213341321301371,0.036066706606506856,0.0052032293017593816,4,-0.23856062735983125,0.07213341321301371,0.036066706606506856,0.0052032293017593816,4,0.23856062735983125
22,INDVIRTUAL,3,0.5,0.25,0.25,4,4.75,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.5833333333333333,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.5833333333333333,0.5,0.25,0.25,4,0.048455006504028224,0.024227503252014112,0.0023478876553054175,4,0.19762124636434225,0.048455006504028224,0.024227503252014112,0.0023478876553054175,4,0.19762124636434225
23,INDVIRTUAL,3,0.3947573094109003,0.19737865470545016,0.15583333333333327,4,2.325,0.13158576980363343,0.06579288490181671,0.017314814814814807,4,-0.225,0.13158576980363343,0.06579288490181671,0.017314814814814807,4,0.225,0.3947573094109003,0.19737865470545016,0.15583333333333327,4,0.07297963221587161,0.03648981610793581,0.005326026718363887,4,-0.11533174688410765,0.07297963221587161,0.03648981610793581,0.005326026718363887,4,0.11533174688410765
24,INDVIRTUAL,3,0.5,0.25,0.25,4,3.25,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.027777777777777776,4,0.08333333333333333,0.5,0.25,0.25,4,0.06246936830414996,0.03123468415207498,0.0039024219763195357,4,0.03123468415207498,0.06246936830414996,0.03123468415207498,0.0039024219763195357,4,0.03123468415207498
1,REAL,3,1.7320508075688772,0.8660254037844386,3,4,7.5,0.5773502691896258,0.2886751345948129,0.3333333333333334,4,1.5,0.5773502691896258,0.2886751345948129,0.3333333333333334,4,1.5,1.7320508075688772,0.8660254037844386,3,4,0.09406108272681177,0.047030541363405884,0.008847487283740128,4,0.38996557788337693,0.09406108272681177,0.047030541363405884,0.008847487283740128,4,0.38996557788337693
2,REAL,3,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,2.5,0.19245008972987526,0.09622504486493763,0.037037037037037035,4,-0.16666666666666666,0.19245008972987526,0.09622504486493763,0.037037037037037035,4,0.16666666666666666,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.10166633581773771,0.050833167908868854,0.010336043838605017,4,-0.08804562952784063,0.10166633581773771,0.050833167908868854,0.010336043838605017,4,0.08804562952784063
3,REAL,3,0.23629078131263043,0.11814539065631521,0.05583333333333334,4,2.825,0.0787635937708768,0.0393817968854384,0.0062037037037037035,4,-0.05833333333333335,0.0787635937708768,0.0393817968854384,0.0062037037037037035,4,0.05833333333333335,0.23629078131263043,0.11814539065631521,0.05583333333333334,4,0.037369041015708704,0.018684520507854352,0.0013964452264337193,4,-0.02728611735626702,0.037369041015708704,0.018684520507854352,0.0013964452264337193,4,0.02728611735626702
4,REAL,3,0.3145764348029479,0.15728821740147395,0.09895833333333333,4,3.4375,0.10485881160098263,0.05242940580049132,0.01099537037037037,4,0.14583333333333331,0.10485881160098263,0.05242940580049132,0.01099537037037037,4,0.14583333333333331,0.3145764348029479,0.15728821740147395,0.09895833333333333,4,0.04097853647057805,0.020489268235289026,0.0016792404512704954,4,0.05770089806732072,0.04097853647057805,0.020489268235289026,0.0016792404512704954,4,0.05770089806732072
5,REAL,3,0.408248290463863,0.2041241452319315,0.16666666666666666,4,2,0.13608276348795434,0.06804138174397717,0.01851851851851852,4,-0.3333333333333333,0.13608276348795434,0.06804138174397717,0.01851851851851852,4,0.3333333333333333,0.408248290463863,0.2041241452319315,0.16666666666666666,4,0.09093007604717504,0.04546503802358752,0.008268278729945035,4,-0.18309843995574213,0.09093007604717504,0.04546503802358752,0.008268278729945035,4,0.18309843995574213
6,REAL,3,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,3.5,0.19245008972987526,0.09622504486493763,0.037037037037037035,4,0.16666666666666666,0.19245008972987526,0.09622504486493763,0.037037037037037035,4,0.16666666666666666,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.07213341321301371,0.036066706606506856,0.005203229301759381,4,0.06246936830414996,0.07213341321301371,0.036066706606506856,0.005203229301759381,4,0.06246936830414996
7,REAL,3,0,0,0,4,3.5,0,0,0,4,0.16666666666666666,0,0,0,4,0.16666666666666666,0,0,0,4,0,0,0,4,0.06694678963061322,0,0,0,4,0.06694678963061322
8,REAL,3,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,4.5,0.4303314829119352,0.2151657414559676,0.18518518518518517,4,0.5,0.4303314829119352,0.2151657414559676,0.18518518518518517,4,0.5,1.2909944487358056,0.6454972243679028,1.6666666666666667,4,0.12978025201719723,0.06489012600859861,0.016842913813647224,4,0.16195437047215938,0.12978025201719723,0.06489012600859861,0.016842913813647224,4,0.16195437047215938
9,REAL,3,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,2.625,0.15957118462605635,0.07978559231302818,0.02546296296296296,4,-0.125,0.15957118462605635,0.07978559231302818,0.02546296296296296,4,0.125,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,0.08363968012859326,0.04181984006429663,0.0069955960920133975,4,-0.06381812627582652,0.08363968012859326,0.04181984006429663,0.0069955960920133975,4,0.06381812627582652
10,REAL,3,1.6583123951777,0.82915619758885,2.75,4,4.75,0.5527707983925666,0.2763853991962833,0.3055555555555555,4,0.5833333333333333,0.5527707983925666,0.2763853991962833,0.3055555555555555,4,0.5833333333333333,1.6583123951777,0.82915619758885,2.75,4,0.14450511923023784,0.07225255961511892,0.020881729483745254,4,0.18092977854304432,0.14450511923023784,0.07225255961511892,0.020881729483745254,4,0.18092977854304432
11,REAL,3,0.25,0.125,0.0625,4,3.125,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.041666666666666664,0.25,0.125,0.0625,4,0.03347339481530661,0.016736697407653305,0.0011204681604613954,4,0.016736697407653305,0.03347339481530661,0.016736697407653305,0.0011204681604613954,4,0.016736697407653305
12,REAL,3,0.09999999999999998,0.04999999999999999,0.009999999999999995,4,1.45,0.033333333333333326,0.016666666666666663,0.0011111111111111107,4,-0.5166666666666666,0.033333333333333326,0.016666666666666663,0.0011111111111111107,4,0.5166666666666666,0.09999999999999998,0.04999999999999999,0.009999999999999995,4,0.03107395337442223,0.015536976687211115,9.655905783157667e-4,4,-0.3165669723511923,0.03107395337442223,0.015536976687211115,9.655905783157667e-4,4,0.3165669723511923
14,REAL,3,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,4.5,0.19245008972987526,0.09622504486493763,0.037037037037037035,4,0.5,0.19245008972987526,0.09622504486493763,0.037037037037037035,4,0.5,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.055951022097371524,0.027975511048685762,0.0031305168737405568,4,0.17339374311232814,0.055951022097371524,0.027975511048685762,0.0031305168737405568,4,0.17339374311232814
15,REAL,3,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,4.5,0.19245008972987526,0.09622504486493763,0.037037037037037035,4,0.5,0.19245008972987526,0.09622504486493763,0.037037037037037035,4,0.5,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.055951022097371524,0.027975511048685762,0.0031305168737405568,4,0.17339374311232814,0.055951022097371524,0.027975511048685762,0.0031305168737405568,4,0.17339374311232814
16,REAL,3,0,0,0,4,3,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0
17,REAL,3,0.6291528696058958,0.3145764348029479,0.3958333333333333,4,3.875,0.20971762320196527,0.10485881160098263,0.04398148148148148,4,0.29166666666666663,0.20971762320196527,0.10485881160098263,0.04398148148148148,4,0.29166666666666663,0.6291528696058958,0.3145764348029479,0.3958333333333333,4,0.07497814594479682,0.03748907297239841,0.005621722369319252,4,0.10649218306807026,0.07497814594479682,0.03748907297239841,0.005621722369319252,4,0.10649218306807026
18,REAL,3,0.5,0.25,0.25,4,5.75,0.16666666666666669,0.08333333333333334,0.027777777777777783,4,0.9166666666666666,0.16666666666666669,0.08333333333333334,0.027777777777777783,4,0.9166666666666666,0.5,0.25,0.25,4,0.039590623023812416,0.019795311511906208,0.0015674174314136257,4,0.281234684152075,0.039590623023812416,0.019795311511906208,0.0015674174314136257,4,0.281234684152075
19,REAL,3,1.1086778913041726,0.5543389456520863,1.2291666666666667,4,3.625,0.36955929710139085,0.18477964855069542,0.13657407407407407,4,0.20833333333333331,0.08333333333333334,0.04166666666666667,0.006944444444444446,4,0.375,0.25,0.125,0.0625,4,0.1608580646998136,0.0804290323499068,0.02587531697896941,4,0.06246936830414995,0.029532922604723986,0.014766461302361993,8.72193517576617e-4,4,0.15051499783199057
20,REAL,3,1.4142135623730951,0.7071067811865476,2,4,6,0.47140452079103173,0.23570226039551587,0.22222222222222227,4,1,0.47140452079103173,0.23570226039551587,0.22222222222222227,4,1,1.4142135623730951,0.7071067811865476,2,4,0.09638419735425909,0.04819209867712954,0.009289913499624764,4,0.2926740567922438,0.09638419735425909,0.04819209867712954,0.009289913499624764,4,0.2926740567922438
