subject,condition,target_distance,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_m,log_bias_unsigned_sd,log_bias_unsigned_sem,log_bias_unsigned_var,log_bias_unsigned_n,log_bias_unsigned_m
96,Unknown environment,3,0.8366600265340756,0.3741657386773941,0.7,5,3.8,0.2788866755113585,0.12472191289246469,0.07777777777777777,5,0.26666666666666666,0.2788866755113585,0.12472191289246469,0.07777777777777777,5,0.26666666666666666,0.8366600265340756,0.3741657386773941,0.7,5,0.09477752588990637,0.042385798125815374,0.008982779413811873,5,0.09434524456659124,0.09477752588990637,0.042385798125815374,0.008982779413811873,5,0.09434524456659124
97,Unknown environment,3,1.5811388300841898,0.7071067811865476,2.5,5,5,0.5270462766947298,0.23570226039551578,0.27777777777777773,5,0.6666666666666666,0.5270462766947298,0.23570226039551578,0.27777777777777773,5,0.6666666666666666,1.5811388300841898,0.7071067811865476,2.5,5,0.1453314571663304,0.06499420349860274,0.02112123244208892,5,0.20315885343664639,0.1453314571663304,0.06499420349860274,0.02112123244208892,5,0.20315885343664639
98,Unknown environment,3,0.6519202405202649,0.291547594742265,0.425,5,1.4,0.2173067468400883,0.097182531580755,0.04722222222222223,5,-0.5333333333333333,0.2173067468400883,0.097182531580755,0.04722222222222223,5,0.5333333333333333,0.6519202405202649,0.291547594742265,0.425,5,0.25364166063717314,0.11343199902213034,0.06433409201078291,5,-0.38169700377572996,0.25364166063717314,0.11343199902213034,0.06433409201078291,5,0.38169700377572996
99,Unknown environment,3,135.39091550026538,60.54865811890466,18330.7,5,126.2,45.13030516675513,20.182886039634887,2036.7444444444445,5,41.06666666666667,45.13030516675513,20.182886039634887,2036.7444444444445,5,41.06666666666667,135.39091550026538,60.54865811890466,18330.7,5,0.5488059469760699,0.24543348077892746,0.3011879674363009,5,1.3602655918321058,0.5488059469760699,0.24543348077892746,0.3011879674363009,5,1.3602655918321058
100,Unknown environment,3,2.564176280991617,1.1467344941179713,6.575,5,5.7,0.8547254269972057,0.38224483137265713,0.7305555555555555,5,0.9,0.8547254269972057,0.38224483137265713,0.7305555555555555,5,0.9,2.564176280991617,1.1467344941179713,6.575,5,0.22042710860931194,0.09857799978683013,0.0485881102098614,5,0.2372059563179722,0.22042710860931194,0.09857799978683013,0.0485881102098614,5,0.2372059563179722
101,Unknown environment,3,12.853015210447703,5.748043145279966,165.2,5,10.2,4.284338403482567,1.9160143817599884,18.355555555555554,5,2.4,4.284338403482567,1.9160143817599884,18.355555555555554,5,2.4,12.853015210447703,5.748043145279966,165.2,5,0.4292283572371508,0.1919567569305666,0.18423698265650315,5,0.32624364401383515,0.4292283572371508,0.1919567569305666,0.18423698265650315,5,0.32624364401383515
102,Unknown environment,3,0.9370165420097982,0.4190465367951392,0.8779999999999999,5,3.34,0.3123388473365994,0.13968217893171306,0.09755555555555553,5,0.11333333333333334,0.2902106514623855,0.12978614889287854,0.08422222222222221,5,0.15333333333333332,0.8706319543871567,0.38935844667863573,0.758,5,0.10619438467450626,0.04749157259219157,0.01127724733639701,5,0.03521825181113625,0.09616131718681588,0.043004648407127824,0.00924699892310341,5,0.053521248035406296
103,Unknown environment,3,0.6942621983083912,0.3104834939252004,0.48199999999999993,5,3.02,0.23142073276946373,0.10349449797506681,0.053555555555555544,5,0.006666666666666645,0.13743685418725532,0.0614636297152859,0.018888888888888882,5,0.16666666666666666,0.412310562561766,0.18439088914585772,0.16999999999999996,5,0.1080066000716056,0.04830201995574875,0.011665425659027756,5,-0.007289070181072723,0.0683789536074577,0.030579997699315978,0.004675681296450852,5,0.07513272279217709
104,Unknown environment,3,3.2093613071762426,1.4352700094407322,10.3,5,19.6,1.0697871023920809,0.4784233364802441,1.1444444444444446,5,5.533333333333333,1.0697871023920809,0.4784233364802441,1.1444444444444446,5,5.533333333333333,3.2093613071762426,1.4352700094407322,10.3,5,0.0744306213797709,0.03328638580254338,0.005539917398978808,5,0.8101876006128911,0.0744306213797709,0.03328638580254338,0.005539917398978808,5,0.8101876006128911
105,Unknown environment,3,1,0.44721359549995793,1,5,9,0.33333333333333337,0.14907119849998599,0.11111111111111113,5,2,0.33333333333333337,0.14907119849998599,0.11111111111111113,5,2,1,0.44721359549995793,1,5,0.04847002139217962,0.02167645254075652,0.0023493429737583495,5,0.47496324196497997,0.04847002139217962,0.02167645254075652,0.0023493429737583495,5,0.47496324196497997
106,Unknown environment,3,1.51657508881031,0.6782329983125267,2.3,5,6.6,0.5055250296034367,0.2260776661041756,0.2555555555555556,5,1.2,0.5055250296034367,0.2260776661041756,0.2555555555555556,5,1.2,1.51657508881031,0.6782329983125267,2.3,5,0.1178793313859495,0.05271723962424151,0.0138955367679985,5,0.3309675649528729,0.1178793313859495,0.05271723962424151,0.0138955367679985,5,0.3309675649528729
107,Unknown environment,3,0.5477225575051661,0.24494897427831777,0.3,5,1.6,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,-0.4666666666666666,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,0.4666666666666666,0.5477225575051661,0.24494897427831777,0.3,5,0.16488091911084488,0.07373698866489867,0.027185717486836968,5,-0.29650325732127375,0.16488091911084488,0.07373698866489867,0.027185717486836968,5,0.29650325732127375
108,Unknown environment,3,0.5477225575051661,0.24494897427831777,0.3,5,6.4,0.18257418583505533,0.08164965809277258,0.03333333333333332,5,1.1333333333333333,0.18257418583505533,0.08164965809277258,0.03333333333333332,5,1.1333333333333333,0.5477225575051661,0.24494897427831777,0.3,5,0.036668266833239815,0.016398547451245034,0.0013445617925536752,5,0.3278087115162265,0.036668266833239815,0.016398547451245034,0.0013445617925536752,5,0.3278087115162265
1,Controlled environment,4,0.7071067811865476,0.31622776601683794,0.5,5,4,0.1767766952966369,0.07905694150420949,0.03125,5,0,0.13693063937629152,0.06123724356957944,0.01875,5,0.1,0.5477225575051661,0.24494897427831777,0.3,5,0.07881008288469192,0.03524494052851277,0.00621102916429201,5,-0.005605744720048702,0.06155864071199033,0.027529861046899286,0.0037894662463079138,5,0.04436974992327127
2,Controlled environment,4,9.617692030835672,4.3011626335213125,92.5,5,34,2.404423007708918,1.0752906583803281,5.78125,5,7.5,2.404423007708918,1.0752906583803281,5.78125,5,7.5,9.617692030835672,4.3011626335213125,92.5,5,0.13669657324047743,0.061132566011397244,0.01868595313568921,5,0.9134383686394827,0.13669657324047743,0.061132566011397244,0.01868595313568921,5,0.9134383686394827
3,Controlled environment,4,0.6708203932499369,0.3,0.45,5,2.95,0.16770509831248423,0.075,0.028125,5,-0.2625,0.16770509831248423,0.075,0.028125,5,0.2625,0.6708203932499369,0.3,0.45,5,0.10717912094923997,0.04793196004223447,0.011487363967451808,5,-0.1422621005248735,0.10717912094923997,0.04793196004223447,0.011487363967451808,5,0.1422621005248735
4,Controlled environment,4,1.4142135623730951,0.6324555320336759,2,5,7,0.3535533905932738,0.15811388300841897,0.125,5,0.75,0.3535533905932738,0.15811388300841897,0.125,5,0.75,1.4142135623730951,0.6324555320336759,2,5,0.08440084087733055,0.03774520351197082,0.007123501940800471,5,0.23629725818847747,0.08440084087733055,0.03774520351197082,0.007123501940800471,5,0.23629725818847747
5,Controlled environment,4,0.44721359549995793,0.19999999999999998,0.2,5,2.2,0.11180339887498948,0.049999999999999996,0.0125,5,-0.45,0.11180339887498948,0.049999999999999996,0.0125,5,0.45,0.44721359549995793,0.19999999999999998,0.2,5,0.07875040509840575,0.035218251811136254,0.0062016263031630095,5,-0.26581174385284495,0.07875040509840575,0.035218251811136254,0.0062016263031630095,5,0.26581174385284495
6,Controlled environment,4,0.5477225575051661,0.24494897427831777,0.3,5,1.6,0.13693063937629152,0.06123724356957944,0.01875,5,-0.6,0.13693063937629152,0.06123724356957944,0.01875,5,0.6,0.5477225575051661,0.24494897427831777,0.3,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,-0.42144199392957366,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.42144199392957366
7,Controlled environment,4,2,0.8944271909999159,4,5,9,0.5,0.22360679774997896,0.25,5,1.25,0.5,0.22360679774997896,0.25,5,1.25,2,0.8944271909999159,4,5,0.0928936839571288,0.041543318401704325,0.00862923651912693,5,0.34403186068119135,0.0928936839571288,0.041543318401704325,0.00862923651912693,5,0.34403186068119135
8,Controlled environment,4,0.7071067811865476,0.31622776601683794,0.5,5,6,0.1767766952966369,0.07905694150420949,0.03125,5,0.5,0.1767766952966369,0.07905694150420949,0.03125,5,0.5,0.7071067811865476,0.31622776601683794,0.5,5,0.05177259405983084,0.023153407937856713,0.0026804014956840314,5,0.1736443677722789,0.05177259405983084,0.023153407937856713,0.0026804014956840314,5,0.1736443677722789
9,Controlled environment,4,1.51657508881031,0.6782329983125267,2.3,5,8.4,0.3791437722025775,0.16955824957813168,0.14375,5,1.1,0.3791437722025775,0.16955824957813168,0.14375,5,1.1,1.51657508881031,0.6782329983125267,2.3,5,0.07793834162357707,0.03485508598478393,0.006074385095033406,5,0.31659722207612906,0.07793834162357707,0.03485508598478393,0.006074385095033406,5,0.31659722207612906
10,Controlled environment,4,0.8366600265340756,0.3741657386773941,0.7,5,3.8,0.2091650066335189,0.09354143466934853,0.04375,5,-0.05,0.13693063937629152,0.06123724356957944,0.01875,5,0.15,0.5477225575051661,0.24494897427831777,0.3,5,0.09477752588990637,0.042385798125815374,0.008982779413811873,5,-0.03059349204170869,0.0643401397095443,0.028773785214474927,0.00413965357784368,5,0.06935749724493126
11,Controlled environment,4,2.073644135332772,0.9273618495495702,4.3,5,6.6,0.518411033833193,0.23184046238739256,0.26875,5,0.65,0.518411033833193,0.23184046238739256,0.26875,5,0.65,2.073644135332772,0.9273618495495702,4.3,5,0.12533507474130975,0.0560515494173171,0.0157088809604097,5,0.20217786848602523,0.12533507474130975,0.0560515494173171,0.0157088809604097,5,0.20217786848602523
12,Controlled environment,4,1.140175425099138,0.5099019513592785,1.3,5,4.4,0.2850438562747845,0.12747548783981963,0.08125,5,0.1,0.2091650066335189,0.09354143466934853,0.04375,5,0.2,0.8366600265340756,0.3741657386773941,0.7,5,0.11360553151279244,0.05080593821651968,0.012906216790304076,5,0.029612507091087543,0.07800339726886031,0.03488417975381862,0.006084529985483645,5,0.07958800173440751
13,Controlled environment,4,0.8215838362577492,0.3674234614174767,0.675,5,3.9,0.2053959590644373,0.09185586535436918,0.0421875,5,-0.025,0.06846531968814576,0.03061862178478972,0.0046875,5,0.175,0.27386127875258304,0.12247448713915889,0.075,5,0.09644915476428247,0.04313337328506666,0.00930243945474451,5,-0.019283981174891197,0.040414373928842263,0.018073857474597308,0.0016333216200602853,5,0.08066700811174875
14,Controlled environment,4,2.224859546128699,0.99498743710662,4.95,5,6.3,0.5562148865321748,0.248746859276655,0.309375,5,0.575,0.3913118960624632,0.175,0.153125,5,0.675,1.5652475842498528,0.7,2.45,5,0.18155758987273604,0.08119502255729304,0.03296315844039663,5,0.17032451540838656,0.09252616435796022,0.041378958640343445,0.00856109109079627,5,0.22030001005170655
15,Controlled environment,4,1.3416407864998738,0.6,1.8,5,7.6,0.33541019662496846,0.15,0.1125,5,0.9,0.33541019662496846,0.15,0.1125,5,0.9,1.3416407864998738,0.6,1.8,5,0.07701625449852768,0.03444271608622637,0.005931503456981985,5,0.273306478530199,0.07701625449852768,0.03444271608622637,0.005931503456981985,5,0.273306478530199
16,Controlled environment,4,0.5477225575051661,0.24494897427831777,0.3,5,4.6,0.13693063937629152,0.06123724356957944,0.01875,5,0.15,0.13693063937629152,0.06123724356957944,0.01875,5,0.15,0.5477225575051661,0.24494897427831777,0.3,5,0.05307980017263158,0.023738008283621857,0.0028174651863664994,5,0.05814600780483385,0.05307980017263158,0.023738008283621857,0.0028174651863664994,5,0.05814600780483385
17,Controlled environment,4,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.13693063937629152,0.06123724356957944,0.01875,5,-0.35,0.13693063937629152,0.06123724356957944,0.01875,5,0.35,0.5477225575051661,0.24494897427831777,0.3,5,0.0964491547642825,0.04313337328506667,0.0093024394547445155,5,-0.19537524023057243,0.0964491547642825,0.04313337328506667,0.0093024394547445155,5,0.19537524023057243
18,Controlled environment,4,1.51657508881031,0.6782329983125267,2.3,5,7.6,0.3791437722025775,0.16955824957813168,0.14375,5,0.9,0.3791437722025775,0.16955824957813168,0.14375,5,0.9,1.51657508881031,0.6782329983125267,2.3,5,0.09950092850779636,0.044498167993555875,0.009900434773913603,5,0.2704365036222725,0.09950092850779636,0.044498167993555875,0.009900434773913603,5,0.2704365036222725
19,Controlled environment,4,0.7436396977031282,0.3325657829663178,0.5529999999999999,5,3.66,0.18590992442578205,0.083141445741579445,0.034562499999999996,5,-0.085,0.14426538046253506,0.06451743950281968,0.020812499999999998,5,0.135,0.5770615218501403,0.25806975801127874,0.33299999999999996,5,0.09651562527698787,0.04316309980204837,0.00931526592260794,5,-0.0466471603794765,0.0800364285412849,0.03579337897892347,0.006405829893644203,5,0.06710816935842902
20,Controlled environment,4,1.4832396974191326,0.6633249580710799,2.2,5,6.3,0.37080992435478316,0.16583123951776998,0.1375,5,0.575,0.37080992435478316,0.16583123951776998,0.1375,5,0.575,1.4832396974191326,0.6633249580710799,2.2,5,0.11379466893860313,0.050890523044760085,0.012949226678846286,5,0.18620253374417,0.11379466893860313,0.050890523044760085,0.012949226678846286,5,0.18620253374417
21,Controlled environment,4,0.44721359549995793,0.19999999999999998,0.2,5,1.2,0.11180339887498948,0.049999999999999996,0.0125,5,-0.7,0.11180339887498948,0.049999999999999996,0.0125,5,0.7,0.44721359549995793,0.19999999999999998,0.2,5,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,-0.5418539921951662,0.13462470671422577,0.060205999132796235,0.018123811657891307,5,0.5418539921951662
22,Controlled environment,4,0.5477225575051661,0.24494897427831777,0.3,5,4.4,0.13693063937629152,0.06123724356957944,0.01875,5,0.1,0.13693063937629152,0.06123724356957944,0.01875,5,0.1,0.5477225575051661,0.24494897427831777,0.3,5,0.05307980017263158,0.023738008283621857,0.0028174651863664994,5,0.03876400520322257,0.05307980017263158,0.023738008283621857,0.0028174651863664994,5,0.03876400520322257
23,Controlled environment,4,0.44721359549995793,0.19999999999999998,0.2,5,2.8,0.11180339887498948,0.049999999999999996,0.0125,5,-0.3,0.11180339887498948,0.049999999999999996,0.0125,5,0.3,0.44721359549995793,0.19999999999999998,0.2,5,0.07875040509840575,0.035218251811136254,0.0062016263031630095,5,-0.16015698841943618,0.07875040509840575,0.035218251811136254,0.0062016263031630095,5,0.16015698841943618
24,Controlled environment,4,0.5477225575051661,0.24494897427831777,0.3,5,2.4,0.13693063937629152,0.06123724356957944,0.01875,5,-0.4,0.13693063937629152,0.06123724356957944,0.01875,5,0.4,0.5477225575051661,0.24494897427831777,0.3,5,0.0964491547642825,0.04313337328506667,0.0093024394547445155,5,-0.2305934920417087,0.0964491547642825,0.04313337328506667,0.0093024394547445155,5,0.2305934920417087
25,Controlled environment,4,4.8270073544588685,2.1587033144922905,23.3,5,10.6,1.2067518386147171,0.5396758286230726,1.45625,5,1.65,1.2067518386147171,0.5396758286230726,1.45625,5,1.65,4.8270073544588685,2.1587033144922905,23.3,5,0.2271821187941261,0.1015989321792197,0.051611715099788416,5,0.37963701244776754,0.2271821187941261,0.1015989321792197,0.051611715099788416,5,0.37963701244776754
26,Controlled environment,4,1.0954451150103321,0.48989794855663554,1.2,5,5.8,0.27386127875258304,0.12247448713915889,0.075,5,0.45,0.27386127875258304,0.12247448713915889,0.075,5,0.45,1.0954451150103321,0.48989794855663554,1.2,5,0.08003762142489068,0.03579391245268983,0.006406020843354119,5,0.15536122727935162,0.08003762142489068,0.03579391245268983,0.006406020843354119,5,0.15536122727935162
27,Controlled environment,4,1.5968719422671311,0.714142842854285,2.55,5,4.9,0.3992179855667828,0.17853571071357124,0.159375,5,0.225,0.3010398644698074,0.1346291201783626,0.090625,5,0.325,1.2041594578792296,0.5385164807134504,1.45,5,0.14530100019118736,0.06498058272524097,0.02111238065655943,5,0.06906861871621141,0.09675276282267069,0.04326915093648122,0.009361097113819966,5,0.11904411335953137
28,Controlled environment,4,1.224744871391589,0.5477225575051661,1.5,5,5,0.30618621784789724,0.13693063937629152,0.09375,5,0.25,0.30618621784789724,0.13693063937629152,0.09375,5,0.25,1.224744871391589,0.5477225575051661,1.5,5,0.09960120338774293,0.0445430122831551,0.009920399716286533,5,0.08737161494048146,0.09960120338774293,0.0445430122831551,0.009920399716286533,5,0.08737161494048146
29,Controlled environment,4,0.5477225575051661,0.24494897427831777,0.3,5,6.4,0.13693063937629152,0.06123724356957944,0.01875,5,0.6,0.13693063937629152,0.06123724356957944,0.01875,5,0.6,0.5477225575051661,0.24494897427831777,0.3,5,0.03666826683323979,0.01639854745124502,0.0013445617925536728,5,0.20286997490792652,0.03666826683323979,0.01639854745124502,0.0013445617925536728,5,0.20286997490792652
30,Controlled environment,4,0.8366600265340756,0.3741657386773941,0.7,5,5.2,0.2091650066335189,0.09354143466934853,0.04375,5,0.3,0.2091650066335189,0.09354143466934853,0.04375,5,0.3,0.8366600265340756,0.3741657386773941,0.7,5,0.07275920669464842,0.03253890643163833,0.00529390215883457,5,0.10920050882549506,0.07275920669464842,0.03253890643163833,0.00529390215883457,5,0.10920050882549506
31,Unknown environment,4,1.3038404810405297,0.58309518948453,1.7,5,3.2,0.32596012026013244,0.1457737973711325,0.10625,5,-0.2,0.32596012026013244,0.1457737973711325,0.10625,5,0.2,1.3038404810405297,0.58309518948453,1.7,5,0.26095042200527074,0.11670057647220847,0.0680951227447289,5,-0.14539974558725247,0.26095042200527074,0.11670057647220847,0.0680951227447289,5,0.14539974558725247
32,Unknown environment,4,0.8944271909999159,0.39999999999999997,0.8,5,5.4,0.22360679774997896,0.09999999999999999,0.05,5,0.35,0.22360679774997896,0.09999999999999999,0.05,5,0.35,0.8944271909999159,0.39999999999999997,0.8,5,0.07785401542169494,0.03481737416084537,0.006061247717281514,5,0.12503675803502,0.07785401542169494,0.03481737416084537,0.006061247717281514,5,0.12503675803502
33,Unknown environment,4,36.198066246693344,16.188267356329398,1310.3,5,45.4,9.049516561673336,4.047066839082349,81.89375,5,10.35,9.049516561673336,4.047066839082349,81.89375,5,10.35,36.198066246693344,16.188267356329398,1310.3,5,0.5900015366198577,0.2638567085422666,0.34810181321379324,5,0.8218076855107461,0.5900015366198577,0.2638567085422666,0.34810181321379324,5,0.8218076855107461
34,Unknown environment,4,1.02469507659596,0.458257569495584,1.05,5,1.9,0.25617376914899,0.114564392373896,0.065625,5,-0.525,0.25617376914899,0.114564392373896,0.065625,5,0.525,1.02469507659596,0.458257569495584,1.05,5,0.2401908768491846,0.10741662564201145,0.057691657321580166,5,-0.37599323762896114,0.2401908768491846,0.10741662564201145,0.057691657321580166,5,0.37599323762896114
35,Unknown environment,4,0.14142135623730948,0.06324555320336757,0.01999999999999999,5,1,0.03535533905932741,0.01581138830084191,0.0012500000000000022,5,-0.75,0.03535533905932741,0.01581138830084191,0.0012500000000000022,5,0.75,0.14142135623730964,0.06324555320336764,0.020000000000000035,5,0.06244669429058813,0.02792701068078061,0.0038995896278221716,5,-0.6056057447200487,0.06244669429058813,0.02792701068078061,0.0038995896278221716,5,0.6056057447200487
36,Unknown environment,4,1.140175425099138,0.5099019513592785,1.3,5,7.4,0.2850438562747845,0.12747548783981963,0.08125,5,0.85,0.2850438562747845,0.12747548783981963,0.08125,5,0.85,1.140175425099138,0.5099019513592785,1.3,5,0.06661430308056937,0.02979082199238535,0.0044374653749099545,5,0.26307597404072275,0.06661430308056937,0.02979082199238535,0.0044374653749099545,5,0.26307597404072275
37,Unknown environment,4,140.50338074224408,62.83502208163852,19741.2,5,74.2,35.12584518556102,15.70875552040963,1233.825,5,17.55,35,15.652475842498527,1225,5,17.75,140,62.60990336999411,19600,5,0.8374924879285772,0.3745380267307441,0.7013936673367981,5,0.6059714363012212,0.7331352574172059,0.3278680544573358,0.5374873056681927,5,0.7059224255878611
38,Unknown environment,4,0.7071067811865476,0.31622776601683794,0.5,5,6,0.1767766952966369,0.07905694150420949,0.03125,5,0.5,0.1767766952966369,0.07905694150420949,0.03125,5,0.5,0.7071067811865476,0.31622776601683794,0.5,5,0.05177259405983084,0.023153407937856713,0.0026804014956840314,5,0.1736443677722789,0.05177259405983084,0.023153407937856713,0.0026804014956840314,5,0.1736443677722789
39,Unknown environment,4,1.0954451150103321,0.48989794855663554,1.2,5,7.8,0.27386127875258304,0.12247448713915889,0.075,5,0.95,0.27386127875258304,0.12247448713915889,0.075,5,0.95,1.0954451150103321,0.48989794855663554,1.2,5,0.06545492223272403,0.02927233111486665,0.004284346844491952,5,0.2862727528317975,0.06545492223272403,0.02927233111486665,0.004284346844491952,5,0.2862727528317975
40,Unknown environment,4,0.8944271909999159,0.39999999999999997,0.8,5,4.6,0.22360679774997896,0.09999999999999999,0.05,5,0.15,0.22360679774997896,0.09999999999999999,0.05,5,0.15,0.8944271909999159,0.39999999999999997,0.8,5,0.07983380115488821,0.035702761256906246,0.006373435806838231,5,0.05460025441274753,0.07983380115488821,0.035702761256906246,0.006373435806838231,5,0.05460025441274753
41,Unknown environment,4,1.6431676725154984,0.7348469228349535,2.7,5,13.8,0.4107919181288746,0.18371173070873836,0.16875,5,2.45,0.4107919181288746,0.18371173070873836,0.16875,5,2.45,1.6431676725154984,0.7348469228349535,2.7,5,0.05307980017263157,0.023738008283621853,0.0028174651863664985,5,0.5352672625244963,0.05307980017263157,0.023738008283621853,0.0028174651863664985,5,0.5352672625244963
42,Unknown environment,4,0.8944271909999159,0.39999999999999997,0.8,5,5.4,0.22360679774997896,0.09999999999999999,0.05,5,0.35,0.22360679774997896,0.09999999999999999,0.05,5,0.35,0.8944271909999159,0.39999999999999997,0.8,5,0.07785401542169494,0.03481737416084537,0.006061247717281514,5,0.12503675803502,0.07785401542169494,0.03481737416084537,0.006061247717281514,5,0.12503675803502
43,Unknown environment,4,111.54954056382303,49.8864711119157,12443.3,5,78.6,27.887385140955757,12.471617777978924,777.70625,5,18.65,27.80343953542439,12.434076161902821,773.03125,5,18.75,111.21375814169755,49.736304647611284,12368.5,5,0.7171416695396342,0.32071550451766245,0.514292174190094,5,0.9065727628835041,0.6307964655662534,0.28210075539454954,0.3979041809708775,5,0.956548257526824
44,Unknown environment,4,1.7888543819998317,0.7999999999999999,3.2,5,12.8,0.44721359549995793,0.19999999999999998,0.2,5,2.2,0.44721359549995793,0.19999999999999998,0.2,5,2.2,1.7888543819998317,0.7999999999999999,3.2,5,0.061053095104458555,0.02730377417806579,0.003727480421834061,5,0.5017296121434789,0.061053095104458555,0.02730377417806579,0.003727480421834061,5,0.5017296121434789
45,Unknown environment,4,1.140175425099138,0.5099019513592785,1.3,5,4.4,0.2850438562747845,0.12747548783981963,0.08125,5,0.1,0.2091650066335189,0.09354143466934853,0.04375,5,0.2,0.8366600265340756,0.3741657386773941,0.7,5,0.11360553151279244,0.05080593821651968,0.012906216790304076,5,0.029612507091087543,0.07800339726886031,0.03488417975381862,0.006084529985483645,5,0.07958800173440751
46,Unknown environment,4,0.8366600265340756,0.3741657386773941,0.7,5,5.8,0.2091650066335189,0.09354143466934853,0.04375,5,0.45,0.2091650066335189,0.09354143466934853,0.04375,5,0.45,0.8366600265340756,0.3741657386773941,0.7,5,0.061947247642114796,0.02770365134935645,0.0038374614904334975,5,0.15780811856275395,0.061947247642114796,0.02770365134935645,0.0038374614904334975,5,0.15780811856275395
47,Unknown environment,4,0.5,0.22360679774997896,0.25,5,7.5,0.125,0.05590169943749474,0.015625,5,0.875,0.125,0.05590169943749474,0.015625,5,0.875,0.5,0.22360679774997896,0.25,5,0.028999199868877557,0.01296883643998264,8.409535930351081e-4,5,0.27222747215285775,0.028999199868877557,0.01296883643998264,8.409535930351081e-4,5,0.27222747215285775
48,Unknown environment,4,1.0954451150103321,0.48989794855663554,1.2,5,7.2,0.27386127875258304,0.12247448713915889,0.075,5,0.8,0.27386127875258304,0.12247448713915889,0.075,5,0.8,1.0954451150103321,0.48989794855663554,1.2,5,0.06332112406598236,0.028318067564646887,0.0040095647529795305,5,0.2514775846451854,0.06332112406598236,0.028318067564646887,0.0040095647529795305,5,0.2514775846451854
49,Unknown environment,4,2.5495097567963922,1.1401754250991378,6.5,5,7.5,0.6373774391990981,0.28504385627478446,0.40625,5,0.875,0.6373774391990981,0.28504385627478446,0.40625,5,0.875,2.5495097567963922,1.1401754250991378,6.5,5,0.12636218976505703,0.05651088922007914,0.015967403002220285,5,0.2566390373664425,0.12636218976505703,0.05651088922007914,0.015967403002220285,5,0.2566390373664425
50,Unknown environment,4,0.8366600265340756,0.3741657386773941,0.7,5,2.8,0.2091650066335189,0.09354143466934853,0.04375,5,-0.3,0.2091650066335189,0.09354143466934853,0.04375,5,0.3,0.8366600265340756,0.3741657386773941,0.7,5,0.12970929389460292,0.058007759692366115,0.016824500922636477,5,-0.17038749290891245,0.12970929389460292,0.058007759692366115,0.016824500922636477,5,0.17038749290891245
51,Unknown environment,4,1.0954451150103321,0.48989794855663554,1.2,5,4.2,0.27386127875258304,0.12247448713915889,0.075,5,0.05,0,0,0,5,0.25,0,0,0,5,0.12151156451919394,0.05434162366345384,0.014765060311902231,5,0.00817051316151388,0.015351964173930784,0.006865607096210127,2.356828039976543e-4,5,0.10812150244815383
52,Unknown environment,4,2.4899799195977463,1.1135528725660042,6.2,5,10.2,0.6224949798994366,0.27838821814150105,0.3875,5,1.55,0.6224949798994366,0.27838821814150105,0.3875,5,1.55,2.4899799195977463,1.1135528725660042,6.2,5,0.11418675547152757,0.05106586947289633,0.013038615125114431,5,0.3950863617018526,0.11418675547152757,0.05106586947289633,0.013038615125114431,5,0.3950863617018526
53,Unknown environment,4,0.5477225575051661,0.24494897427831777,0.3,5,3.4,0.13693063937629152,0.06123724356957944,0.01875,5,-0.15,0.13693063937629152,0.06123724356957944,0.01875,5,0.15,0.5477225575051661,0.24494897427831777,0.3,5,0.06843176434656235,0.03060361537983198,0.004682906371583443,5,-0.07496324196497996,0.06843176434656235,0.03060361537983198,0.004682906371583443,5,0.07496324196497996
54,Unknown environment,4,0.44721359549995793,0.19999999999999998,0.2,5,4.8,0.11180339887498948,0.049999999999999996,0.0125,5,0.2,0.11180339887498948,0.049999999999999996,0.0125,5,0.2,0.44721359549995793,0.19999999999999998,0.2,5,0.0433394753572806,0.01938200260161128,0.001878310124244333,5,0.07752801040644514,0.0433394753572806,0.01938200260161128,0.001878310124244333,5,0.07752801040644514
55,Unknown environment,4,0.7071067811865476,0.31622776601683794,0.5,5,2,0.1767766952966369,0.07905694150420949,0.03125,5,-0.5,0.1767766952966369,0.07905694150420949,0.03125,5,0.5,0.7071067811865476,0.31622776601683794,0.5,5,0.17212295911950268,0.07697572741592507,0.02962631305605399,5,-0.3260177429856412,0.17212295911950268,0.07697572741592507,0.02962631305605399,5,0.3260177429856412
56,Unknown environment,4,0.44721359549995793,0.19999999999999998,0.2,5,6.2,0.11180339887498948,0.049999999999999996,0.0125,5,0.55,0.11180339887498948,0.049999999999999996,0.0125,5,0.55,0.44721359549995793,0.19999999999999998,0.2,5,0.029939514497885823,0.013389357926122636,8.963745283691153e-4,5,0.18948061698180388,0.029939514497885823,0.013389357926122636,8.963745283691153e-4,5,0.18948061698180388
