participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,soundEstimulus,key_resp_3.keys,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,8.5,,,,,,estimulos/4.wav,,,3,3,21,3,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,1,,,,,,estimulos/1.wav,,,3,4,22,0,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,4,,,,,,estimulos/2.wav,,,3,5,23,1,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,4,,,,,,estimulos/2.wav,,,4,0,24,1,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,6,,,,,,estimulos/5.wav,,,4,1,25,4,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,7,,,,,,estimulos/6.wav,,,4,2,26,5,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,6.5,,,,,,estimulos/3.wav,,,4,3,27,2,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,5,,,,,,estimulos/4.wav,,,4,4,28,3,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,1,,,,,,estimulos/1.wav,,,4,5,29,0,1
033,001,2022-11-07_01h36.15.091,audio-text-input,2022.2.2,Win32,60.38647343,,,,,,,,,,,,,,,,,,,,,,
